short_term,long_term,price_range,amp_window,change_holding,amp_lo_threshold,amp_hi_threshold,mse_threshold_1,slope_threshold_1,mse_threshold_2,slope_threshold_2,price_change_threshold,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,score_250,score_500
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,1.0,0.01,,34.26894391538115,,,,,,,,,30.925320553534895,10.79304058280804
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,4.0,0.01,,34.26894391538115,,,,,,,,,30.925320553534895,10.79304058280804
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,8.0,0.01,,34.26894391538115,,,,,,,,,30.925320553534895,10.79304058280804
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.15,0.05,0.04,2.0,0.01,,28.182156241285085,,,,,,,,,23.700171401519693,5.926937513137233
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.25,0.05,0.04,2.0,0.01,,28.470237747670954,,,,,,,,,25.368105370966724,3.211370011760046
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.1,0.04,2.0,0.01,,33.12279471978081,,,,,,,,,28.4097069347502,13.24907507385738
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.2,0.04,2.0,0.01,,28.51100348888084,,,,,,,,,25.19723944350105,12.33988454580862
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.4,0.04,2.0,0.01,,27.768933200827096,,,,,,,,,24.928499694426318,10.798393078359775
4.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.8,0.04,2.0,0.01,,27.521114620232403,,,,,,,,,24.907132283994297,9.856190040927432
4.0,15.0,3.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,-7.794236654355393,,,,,,,,,-16.503692405965346,15.626847157240839
4.0,15.0,4.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,15.330745323523384,,,,,,,,,11.549921292925465,3.379876668882172
4.0,15.0,5.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,22.30252511588007,,,,,,,,,25.755917226070796,1.013192621579524
4.0,15.0,6.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,25.929105684092114,,,,,,,,,26.520160779117184,6.168899323081437
2.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,32.30775127435081,,,,,,,,,29.861056162031733,11.789676377519768
3.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,33.50242404946596,,,,,,,,,30.232116473804723,9.626697552976278
5.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,33.09612556780272,,,,,,,,,30.069673594071624,10.772889978531612
6.0,15.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,32.13957375580755,,,,,,,,,32.04289439225329,7.139404549824366
4.0,20.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,30.751111742685836,,,,,,,,,30.14117241509242,7.804715268285857
4.0,25.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,29.685151999929527,,,,,,,,,30.62412037174128,6.552216784358038
4.0,30.0,7.0,75.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,28.366557158747735,,,,,,,,,29.29298685233296,5.12389404690871
4.0,15.0,7.0,100.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,31.993330378802955,,,,,,,,,30.4675186122784,11.020197205737883
4.0,15.0,7.0,150.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,26.37420137838167,,,,,,,,,21.8642262571967,12.891566519596882
4.0,15.0,7.0,200.0,1000.0,7.5,1.0,0.05,0.05,0.04,2.0,0.01,,23.685375528037007,,,,,,,,,17.205558889685875,10.56017591556892
