short_term,long_term,price_range,amp_window,change_holding,amp_lo_threshold,amp_hi_threshold,mse_threshold_1,slope_threshold_1,mse_threshold_2,slope_threshold_2,price_change_threshold,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,score_250,score_500,cv_score
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.25,0.2,0.04,0.5,0.01,,22.496999704798128,,,,,,,,,22.496999704798128,11.269534153458087,20.252908806937555
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.25,0.2,0.04,1.0,0.01,,22.37294269279416,,,,,,,,,22.37294269279416,12.055695257185631,19.949205483681865
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.25,0.2,0.04,4.0,0.01,,22.37294269279416,,,,,,,,,22.37294269279416,12.055695257185631,19.949205483681865
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.25,0.2,0.04,8.0,0.01,,22.37294269279416,,,,,,,,,22.37294269279416,12.055695257185631,19.949205483681865
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.05,0.2,0.04,0.5,0.01,,21.34182093274344,,,,,,,,,21.34182093274344,15.695151233365614,19.352855026916316
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.15,0.2,0.04,0.5,0.01,,22.221989350181964,,,,,,,,,22.221989350181964,12.28676516742993,20.122939006406945
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.2,0.04,0.5,0.01,,22.58471304500599,,,,,,,,,22.58471304500599,10.832037761246271,20.3267633954205
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.05,0.04,0.5,0.01,,22.614225801324892,,,,,,,,,22.614225801324892,10.840445665216066,20.35632024843759
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,22.758915309749405,,,,,,,,,22.758915309749405,10.93258195830561,20.530701307760946
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.4,0.04,0.5,0.01,,22.48439736137938,,,,,,,,,22.48439736137938,10.663765064453736,20.238478523339804
4.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.8,0.04,0.5,0.01,,22.534993077098335,,,,,,,,,22.534993077098335,10.590479000367553,20.22841282841255
4.0,15.0,3.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,9.202306999747314,,,,,,,,,9.202306999747314,9.73526932251032,8.476786049660767
4.0,15.0,4.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,15.245901696851819,,,,,,,,,15.245901696851819,12.174027710783934,14.8298972506657
4.0,15.0,6.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,20.895921552701118,,,,,,,,,20.895921552701118,15.448592598675187,19.435339082363484
4.0,15.0,7.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,21.721082145209163,,,,,,,,,21.721082145209163,15.107569444502042,22.684484086032512
2.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,21.873892194576953,,,,,,,,,21.873892194576953,11.430353129696293,19.956568707306815
3.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,22.123769088624524,,,,,,,,,22.123769088624524,11.249996408578903,19.822957763682716
5.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,22.191468644768328,,,,,,,,,22.191468644768328,10.859047747173065,19.612890582577762
6.0,15.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,23.03869613177112,,,,,,,,,23.03869613177112,11.601508191522155,19.7183791396609
6.0,20.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,23.550896228332434,,,,,,,,,23.550896228332434,11.14303356791757,20.189306753708472
6.0,25.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,22.881608751105134,,,,,,,,,22.881608751105134,11.214348203645631,19.123235310113927
6.0,30.0,5.0,100.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,21.896239937843177,,,,,,,,,21.896239937843177,12.950465284442593,18.73240127662423
6.0,20.0,5.0,75.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,23.41127436249696,,,,,,,,,23.41127436249696,11.129605393569424,20.76079012426514
6.0,20.0,5.0,150.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,16.583683124007422,,,,,,,,,16.583683124007422,7.743460463885933,15.857869198121389
6.0,20.0,5.0,200.0,250.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,12.9181358097929,,,,,,,,,12.9181358097929,2.527227397815521,12.376251487481007
6.0,20.0,5.0,100.0,500.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,28.49316876116094,,,,,,,,,28.49316876116094,3.927478808795769,23.72561526354344
6.0,20.0,5.0,100.0,1000.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,23.448337579530172,,,,,,,,,23.448337579530172,-10.748796845663497,17.38335960518429
6.0,20.0,5.0,100.0,2000.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,10.231969810891204,,,,,,,,,10.231969810891204,-26.372192301161064,4.724684666772628
6.0,20.0,5.0,100.0,4000.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,-10.092649008962628,,,,,,,,,-10.092649008962628,-43.15726273476125,-10.528768529692996
6.0,20.0,5.0,100.0,500.0,7.5,1.5,0.35,0.1,0.04,0.5,0.01,,19.398614704898673,,,,,,,,,19.398614704898673,0.9561421703429591,15.902006104881448
6.0,20.0,5.0,100.0,500.0,10.0,1.5,0.35,0.1,0.04,0.5,0.01,,25.77734326135112,,,,,,,,,25.77734326135112,7.42796445431636,20.459109430919355
6.0,20.0,5.0,100.0,500.0,12.5,1.5,0.35,0.1,0.04,0.5,0.01,,27.396568714068053,,,,,,,,,27.396568714068053,5.233951508536563,23.006913432741037
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,28.61767503666921,,,,,,,,,28.61767503666921,3.933332720335031,24.014966099307212
6.0,20.0,5.0,100.0,500.0,15.0,1.0,0.35,0.1,0.04,0.5,0.01,,28.61767503666921,,,,,,,,,28.61767503666921,3.933332720335031,24.014966099307212
6.0,20.0,5.0,100.0,500.0,15.0,2.0,0.35,0.1,0.04,0.5,0.01,,27.232789656733935,,,,,,,,,27.232789656733935,2.58916210580956,22.090195088830676
6.0,20.0,5.0,100.0,500.0,15.0,2.5,0.35,0.1,0.04,0.5,0.01,,25.464647746014318,,,,,,,,,25.464647746014318,3.2220055845962516,21.182581877407397
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.005,,9.297165003369244,,,,,,,,,9.297165003369244,9.497539564370502,11.325962150194446
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.025,,7.410181572414743,,,,,,,,,7.410181572414743,23.75157753666139,9.746621178201929
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.05,,-17.989895707584196,,,,,,,,,-17.989895707584196,16.957739435617448,-8.41498704011433
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.1,,-17.72888865437356,,,,,,,,,-17.72888865437356,16.957739435617448,-9.276982548427476
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.005,0.5,0.01,,26.620522545317414,,,,,,,,,26.620522545317414,7.45790678677016,24.44125495314795
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.01,0.5,0.01,,24.804946084702188,,,,,,,,,24.804946084702188,8.298327179781488,23.709380433017042
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.02,0.5,0.01,,26.052367398274768,,,,,,,,,26.052367398274768,6.782661009162554,23.948151884952903
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,1.0,0.01,,28.431776645974786,,,,,,,,,28.431776645974786,6.2358511274540795,23.489634414571288
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,2.0,0.01,,28.431776645974786,,,,,,,,,28.431776645974786,6.2358511274540795,23.489634414571288
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,4.0,0.01,,28.431776645974786,,,,,,,,,28.431776645974786,6.2358511274540795,23.489634414571288
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,8.0,0.01,,28.431776645974786,,,,,,,,,28.431776645974786,6.2358511274540795,23.489634414571288
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.05,0.1,0.04,0.5,0.01,,28.103245945556218,,,,,,,,,28.103245945556218,9.995153100109057,24.40439639498882
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.15,0.1,0.04,0.5,0.01,,28.55548504302013,,,,,,,,,28.55548504302013,5.357124762998264,24.46932214993441
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.25,0.1,0.04,0.5,0.01,,28.04309709921352,,,,,,,,,28.04309709921352,4.420427791481719,23.685596355715642
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.05,0.04,0.5,0.01,,28.563357848449776,,,,,,,,,28.563357848449776,3.9626106287416185,23.97121573819615
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.2,0.04,0.5,0.01,,28.604277667198165,,,,,,,,,28.604277667198165,4.07071016875345,23.92322795186829
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.4,0.04,0.5,0.01,,28.50745802115759,,,,,,,,,28.50745802115759,3.5234251505466876,23.7224836164326
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.8,0.04,0.5,0.01,,28.59296057675881,,,,,,,,,28.59296057675881,3.4217849267860174,23.702295314657757
6.0,20.0,3.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,5.661207930644922,,,,,,,,,5.661207930644922,13.064501018379392,6.509691807566141
6.0,20.0,4.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,12.803284699026541,,,,,,,,,12.803284699026541,6.1813604687208095,15.223116163741983
6.0,20.0,6.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,25.923664855436762,,,,,,,,,25.923664855436762,9.147952092009357,22.179463915261266
6.0,20.0,7.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,26.590395631533834,,,,,,,,,26.590395631533834,5.863643103124968,25.861998876122183
2.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,28.523558016553018,,,,,,,,,28.523558016553018,4.366232789508114,23.959191332818996
3.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,27.278357390147402,,,,,,,,,27.278357390147402,3.019509795544943,23.08261326955531
4.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,27.286237110097396,,,,,,,,,27.286237110097396,2.2764442639969396,23.025280754157155
5.0,20.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,28.48549705202262,,,,,,,,,28.48549705202262,2.830723797637493,23.470514436650912
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,29.3903720363635,,,,,,,,,29.3903720363635,5.563352788284611,24.4890040092247
6.0,25.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,26.316280126711764,,,,,,,,,26.316280126711764,2.4746941245055947,20.984731639974267
6.0,30.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,24.222198692054246,,,,,,,,,24.222198692054246,5.009467285637056,19.97566162111967
6.0,15.0,5.0,75.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,27.470811136060206,,,,,,,,,27.470811136060206,4.5471500909364995,23.48794007593352
6.0,15.0,5.0,150.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,24.0494697062939,,,,,,,,,24.0494697062939,5.266314386474978,21.85156552857306
6.0,15.0,5.0,200.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,18.632363132305834,,,,,,,,,18.632363132305834,1.4904804746368185,17.82348712621225
6.0,15.0,5.0,100.0,250.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,23.12501382723523,,,,,,,,,23.12501382723523,11.621099219261904,19.94227303204204
6.0,15.0,5.0,100.0,1000.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,28.11336155645406,,,,,,,,,28.11336155645406,-7.2075279408778385,20.649191477429078
6.0,15.0,5.0,100.0,2000.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,19.322982224797922,,,,,,,,,19.322982224797922,-19.368573102630904,11.12673600084613
6.0,15.0,5.0,100.0,4000.0,15.0,0.5,0.35,0.1,0.04,0.5,0.01,,1.1066373262531783,,,,,,,,,1.1066373262531783,-31.045591840933493,-0.10876497194879065
6.0,15.0,5.0,100.0,500.0,7.5,0.5,0.35,0.1,0.04,0.5,0.01,,19.30578944469592,,,,,,,,,19.30578944469592,0.8031499709724024,14.785640467973039
6.0,15.0,5.0,100.0,500.0,10.0,0.5,0.35,0.1,0.04,0.5,0.01,,25.078228961865086,,,,,,,,,25.078228961865086,7.509040335343908,20.00627460227282
6.0,15.0,5.0,100.0,500.0,12.5,0.5,0.35,0.1,0.04,0.5,0.01,,27.25529629986196,,,,,,,,,27.25529629986196,6.034744182210556,23.296740484517667
6.0,15.0,5.0,100.0,500.0,15.0,1.0,0.35,0.1,0.04,0.5,0.01,,29.3903720363635,,,,,,,,,29.3903720363635,5.563352788284611,24.4890040092247
6.0,15.0,5.0,100.0,500.0,15.0,1.5,0.35,0.1,0.04,0.5,0.01,,29.268107951802083,,,,,,,,,29.268107951802083,5.526049764231022,24.156150055552494
6.0,15.0,5.0,100.0,500.0,15.0,2.0,0.35,0.1,0.04,0.5,0.01,,27.966578808546146,,,,,,,,,27.966578808546146,4.492482919804978,22.46833197261464
6.0,15.0,5.0,100.0,500.0,15.0,2.5,0.35,0.1,0.04,0.5,0.01,,26.906595974624675,,,,,,,,,26.906595974624675,4.2655330642325975,21.781089120955148
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.005,,10.106893630275012,,,,,,,,,10.106893630275012,9.144852451600197,11.51193945847931
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.025,,11.259498026620957,,,,,,,,,11.259498026620957,26.645583689858494,13.327771676660841
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.05,,-16.148572038304074,,,,,,,,,-16.148572038304074,18.23446376099492,-4.743234743932114
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,0.5,0.1,,-15.11105116592211,,,,,,,,,-15.11105116592211,18.23446376099492,-5.019352665556981
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.005,0.5,0.01,,27.239358587234392,,,,,,,,,27.239358587234392,7.085572172970112,23.735415494540135
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.01,0.5,0.01,,25.581163137585662,,,,,,,,,25.581163137585662,8.469802712911289,23.016635819472548
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.02,0.5,0.01,,26.77367160857359,,,,,,,,,26.77367160857359,7.029411582747628,23.517175022868624
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,1.0,0.01,,29.081998368010552,,,,,,,,,29.081998368010552,7.258246530006552,23.786768384542842
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,2.0,0.01,,29.081998368010552,,,,,,,,,29.081998368010552,7.258246530006552,23.786768384542842
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,4.0,0.01,,29.081998368010552,,,,,,,,,29.081998368010552,7.258246530006552,23.786768384542842
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.35,0.1,0.04,8.0,0.01,,29.081998368010552,,,,,,,,,29.081998368010552,7.258246530006552,23.786768384542842
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.05,0.1,0.04,0.5,0.01,,29.181476552303067,,,,,,,,,29.181476552303067,11.164447357775831,24.326851204892094
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.1,0.04,0.5,0.01,,29.515911071222835,,,,,,,,,29.515911071222835,6.5199245482118116,24.77320007859793
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.25,0.1,0.04,0.5,0.01,,29.084076091450257,,,,,,,,,29.084076091450257,6.094084973062328,24.32863437932985
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,29.617364848486137,,,,,,,,,29.617364848486137,6.2634109776914375,24.741128336555107
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.2,0.04,0.5,0.01,,28.772046939704744,,,,,,,,,28.772046939704744,7.846581712633403,24.287945567655118
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.4,0.04,0.5,0.01,,28.747161465815445,,,,,,,,,28.747161465815445,8.377030349900096,24.071113183153226
6.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.8,0.04,0.5,0.01,,28.789710108185837,,,,,,,,,28.789710108185837,8.302968620567613,23.920417809345253
6.0,15.0,3.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,7.9399465621143435,,,,,,,,,7.9399465621143435,15.37836388778888,8.610302369267217
6.0,15.0,4.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,15.740193826116178,,,,,,,,,15.740193826116178,11.40336500389168,17.402538690666937
6.0,15.0,6.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,26.415716763154574,,,,,,,,,26.415716763154574,10.05270128096007,22.327226490087437
6.0,15.0,7.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,25.029175168049115,,,,,,,,,25.029175168049115,10.436966478005322,26.46533860860972
2.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,27.08207375788059,,,,,,,,,27.08207375788059,5.665711735862727,24.44206969926948
3.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,28.441430180171253,,,,,,,,,28.441430180171253,4.863963782924948,24.792938886837
4.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,28.87921404744883,,,,,,,,,28.87921404744883,4.331160299842189,25.26990129897726
5.0,15.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,27.829922161496278,,,,,,,,,27.829922161496278,4.349322916097417,24.09598863883898
6.0,20.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,28.516758202920172,,,,,,,,,28.516758202920172,4.840157868016366,24.251381158833965
6.0,25.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,25.85214833845453,,,,,,,,,25.85214833845453,3.226465463798501,21.182944091772626
6.0,30.0,5.0,100.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,23.7632276494004,,,,,,,,,23.7632276494004,5.779463219747614,20.086509835324577
6.0,15.0,5.0,75.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,27.73763555969912,,,,,,,,,27.73763555969912,5.2970823953490935,23.832563497693144
6.0,15.0,5.0,150.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,23.826874125271036,,,,,,,,,23.826874125271036,5.916256386271835,21.706292804035034
6.0,15.0,5.0,200.0,500.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,18.607282776562307,,,,,,,,,18.607282776562307,2.1159865405429557,17.900686240458356
6.0,15.0,5.0,100.0,250.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,23.192122485765115,,,,,,,,,23.192122485765115,12.11147660658246,20.040116110283513
6.0,15.0,5.0,100.0,1000.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,29.171830262440864,,,,,,,,,29.171830262440864,-6.303752479371443,21.631598669824974
6.0,15.0,5.0,100.0,2000.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,21.15653712101867,,,,,,,,,21.15653712101867,-17.99251233123963,12.642948345997599
6.0,15.0,5.0,100.0,4000.0,15.0,0.5,0.15,0.05,0.04,0.5,0.01,,3.9672630819773076,,,,,,,,,3.9672630819773076,-27.530429725262945,1.6110466476506184
6.0,15.0,5.0,100.0,500.0,7.5,0.5,0.15,0.05,0.04,0.5,0.01,,19.19274986909815,,,,,,,,,19.19274986909815,0.8879235666315424,14.592757802149368
6.0,15.0,5.0,100.0,500.0,10.0,0.5,0.15,0.05,0.04,0.5,0.01,,25.04229939484805,,,,,,,,,25.04229939484805,8.029130653735669,20.082992000772688
6.0,15.0,5.0,100.0,500.0,12.5,0.5,0.15,0.05,0.04,0.5,0.01,,27.070177796135066,,,,,,,,,27.070177796135066,6.9873920240889476,23.2358664477691
6.0,15.0,5.0,100.0,500.0,15.0,1.0,0.15,0.05,0.04,0.5,0.01,,29.617364848486137,,,,,,,,,29.617364848486137,6.2634109776914375,24.741128336555107
