n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3']",0.3142599283205186,0.302912,-0.02842,-0.017292,0.826527,1.003918,0.998472,1.225386,1.342916,1.760083,1.56,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3']",0.32414161749491166,0.305185,-0.026463,-0.012437,0.825178,1.002962,0.996087,1.299949,1.308134,1.660184,1.68,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3']",0.33389543248388315,0.317085,-0.024227,-0.02953,0.818081,1.001869,1.00446,1.275769,1.272087,1.849898,1.67,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2']",0.3430997388088018,0.314645,-0.02234,-0.045437,0.819541,1.000946,1.01219,1.347692,1.339077,1.906748,1.7,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5']",0.3519568967644611,0.322364,-0.022382,-0.040897,0.814913,1.000967,1.00999,1.282221,1.393862,2.599642,1.84,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5', 'log_ret_lag_4']",0.3606772702318808,0.32396,-0.018427,-0.037604,0.813953,0.999029,1.008391,1.431568,1.326882,1.652294,1.98,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5', 'log_ret_lag_4', 'closePriceNorm_lag_3']",0.369314925059998,0.340237,-0.023658,-0.045465,0.804094,1.001591,1.012203,1.463194,1.49389,4.147444,1.91,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'log_ret_normalised_by_day_slope_5']",0.3779511188770069,0.340093,-0.035866,-0.037153,0.804182,1.007546,1.008172,1.598398,1.37358,4.47184,1.58,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'log_ret_normalised_by_day_slope_5', 'closePriceNorm_slope_5']",0.38651699694637576,0.340338,-0.032523,-0.049374,0.804033,1.005919,1.014094,1.474943,1.601403,4.107358,1.74,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'log_ret_normalised_by_day_slope_5', 'closePriceNorm_slope_5', 'closePriceNorm_std_5']",0.3950288478021834,0.340352,-0.025594,-0.040932,0.804024,1.002538,1.010007,1.404143,1.522521,4.603749,1.55,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_7', 'log_ret_normalised_by_day_lag_9', 'closePrice_slope_10', 'log_ret_lag_9', 'log_ret_lag_8', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_lag_10', 'pos_log_ret_lag_1', 'log_ret_lag_6', 'log_ret_lag_7', 'log_ret_normalised_by_day_lag_6', 'log_ret_lag_10', 'pos_closePriceNorm_lag_1', 'log_ret_slope_5', 'log_ret_lag_5', 'log_ret_normalised_by_day_lag_5', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_min_10', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_2', 'log_ret_normalised_by_day_std_5', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'log_ret_normalised_by_day_slope_5', 'closePriceNorm_slope_5', 'closePriceNorm_std_5', 'log_ret_diff_std_10']",0.40348361431708984,0.342539,-0.01976,-0.049419,0.802691,0.999682,1.014116,1.358922,1.398428,3.751395,1.58,19260817.0,-1.0
