n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4']",0.8814243985482262,0.282331,-0.000831,-0.063677,0.005162,0.006282,0.006512,93160006416.68947,97257279764.16615,159782365237.4943,0.67,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5']",0.9008212822954303,0.282506,0.009519,-0.052987,0.005162,0.00625,0.006479,94730183672.62633,94356751516.82298,145430047655.0174,0.53,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6']",0.9195640326762592,0.289548,-0.000756,-0.05663,0.005136,0.006282,0.00649,96647486273.73047,87731344517.40154,166723212564.51727,0.72,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1']",0.9283150942228855,0.286221,-0.006409,-0.062928,0.005148,0.0063,0.006509,95191199496.78197,163498280337.9199,192398255448.69608,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1', 'closePrice_lag_4']",0.9370229225482375,0.287818,-0.000343,-0.043772,0.005143,0.006281,0.00645,95584086480.46227,161745982555.9194,213575907488.15405,0.47,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_9']",0.9455120550292413,0.284267,0.000551,-0.046764,0.005156,0.006278,0.00646,95610297741.65652,90072547966.49205,193262086951.75247,0.58,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_3']",0.9539849193775645,0.285383,0.008532,-0.055828,0.005151,0.006253,0.006487,101183655062.26706,146985081915.53406,228128702496.70682,0.56,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_3', 'closePrice_lag_10']",0.9620619055673769,0.284745,-0.009148,-0.04723,0.005154,0.006308,0.006461,93708108651.60297,99016391164.75107,197930994062.5499,0.79,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_3', 'closePrice_lag_10', 'closePrice_lag_6']",0.9699922428259852,0.286668,0.003352,-0.056844,0.005147,0.006269,0.006491,86630754342.07602,141165250745.78043,211786759886.78638,0.61,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_8', 'log_ret_lag_7', 'ret_lag_9', 'log_ret_lag_3', 'ret_lag_3', 'log_ret_lag_1', 'log_ret_lag_9', 'ret_lag_1', 'ret_lag_8', 'ret_lag_7', 'log_ret_lag_6', 'log_ret_lag_2', 'ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_5', 'ret_lag_4', 'log_ret_lag_4', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_3', 'closePrice_lag_10', 'closePrice_lag_6', 'closePrice_lag_2']",0.9778214073023516,0.28943,-0.002039,-0.064702,0.005137,0.006286,0.006515,98748935913.07994,131396964201.50682,210848407674.07632,0.59,19260817.0,-1.0
