n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1']",0.1618009429641258,0.772026,0.545263,0.556757,,,,0.772026,0.544689,0.556441,0.772026,0.548487,0.556596,0.772026,0.545263,0.556757,2.23,19260817.0,-1.0,0.771979,0.547145,0.55638
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3']",0.17208213871229558,0.77281,0.538421,0.557838,,,,0.772776,0.537733,0.557092,0.772819,0.541733,0.557684,0.77281,0.538421,0.557838,1.76,19260817.0,-1.0,0.772662,0.540404,0.557264
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10']",0.18235109084312934,0.776601,0.537368,0.553514,,,,0.77656,0.535916,0.553049,0.776623,0.541683,0.553331,0.776601,0.537368,0.553514,1.94,19260817.0,-1.0,0.776437,0.540032,0.553061
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5']",0.19259936366796732,0.784314,0.552105,0.547568,,,,0.784269,0.551837,0.547013,0.784348,0.554825,0.547358,0.784314,0.552105,0.547568,1.78,19260817.0,-1.0,0.784141,0.553613,0.547075
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5']",0.20277733970341133,0.785752,0.526842,0.561622,,,,0.785734,0.526526,0.561395,0.785746,0.529439,0.561484,0.785752,0.526842,0.561622,1.34,19260817.0,-1.0,0.785645,0.528349,0.561299
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3']",0.21269639859821163,0.785229,0.538947,0.534054,,,,0.785232,0.538239,0.53357,0.785238,0.542298,0.533805,0.785229,0.538947,0.534054,1.59,19260817.0,-1.0,0.785201,0.540954,0.533597
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20']",0.22226565077940338,0.792418,0.548947,0.55027,,,,0.792426,0.548358,0.549834,0.792452,0.552244,0.550079,0.792418,0.548947,0.55027,1.34,19260817.0,-1.0,0.792424,0.550859,0.549832
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20']",0.23176015592638982,0.78902,0.544737,0.554054,,,,0.78897,0.544658,0.553776,0.789069,0.546976,0.553894,0.78902,0.544737,0.554054,1.41,19260817.0,-1.0,0.788837,0.545913,0.5537
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5']",0.24120526316977453,0.793072,0.550526,0.543784,,,,0.793055,0.550483,0.543803,0.793068,0.552701,0.543843,0.793072,0.550526,0.543784,1.94,19260817.0,-1.0,0.792967,0.551645,0.543754
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10']",0.250418511633681,0.800131,0.551053,0.535135,,,,0.80011,0.550925,0.535109,0.800134,0.553446,0.535094,0.800131,0.551053,0.535135,1.38,19260817.0,-1.0,0.800012,0.552331,0.534998
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20']",0.2594664321322236,0.798039,0.543684,0.532432,,,,0.798026,0.543346,0.532411,0.798034,0.54647,0.532398,0.798039,0.543684,0.532432,1.98,19260817.0,-1.0,0.797947,0.545268,0.532302
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20']",0.268430805086739,0.802745,0.554211,0.541081,,,,0.802719,0.554157,0.541095,0.802758,0.556432,0.541117,0.802745,0.554211,0.541081,2.55,19260817.0,-1.0,0.802612,0.555359,0.541028
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8']",0.2771250652787133,0.800523,0.537895,0.547027,,,,0.800514,0.537634,0.547039,0.800516,0.540484,0.547055,0.800523,0.537895,0.547027,1.57,19260817.0,-1.0,0.800444,0.539354,0.546968
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10']",0.28567152701359977,0.804837,0.530526,0.541622,,,,0.804842,0.530504,0.541633,0.804855,0.532561,0.54165,0.804837,0.530526,0.541622,1.49,19260817.0,-1.0,0.804828,0.531562,0.541561
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8']",0.2941976590398708,0.802614,0.532632,0.534054,,,,0.802557,0.532335,0.53387,0.802704,0.535242,0.533897,0.802614,0.532632,0.534054,1.59,19260817.0,-1.0,0.802412,0.534126,0.533764
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10']",0.3027113189533493,0.807582,0.536316,0.536216,,,,0.807588,0.536326,0.536238,0.807605,0.53829,0.53634,0.807582,0.536316,0.536216,1.69,19260817.0,-1.0,0.80758,0.537294,0.536246
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10']",0.3111397356980184,0.817778,0.532632,0.537838,,,,0.817785,0.532081,0.537834,0.817814,0.53566,0.53806,0.817778,0.532632,0.537838,1.6,19260817.0,-1.0,0.817793,0.534445,0.537952
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10', 'log_ret_lag_1']",0.3194312369954414,0.809542,0.533158,0.549189,,,,0.809528,0.532878,0.549129,0.809541,0.535743,0.549115,0.809542,0.533158,0.549189,2.4,19260817.0,-1.0,0.809445,0.534631,0.549009
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_9']",0.3275941260023455,0.818301,0.538947,0.538378,,,,0.818303,0.53883,0.53839,0.818308,0.541246,0.538554,0.818301,0.538947,0.538378,1.71,19260817.0,-1.0,0.818278,0.540181,0.538454
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_9', 'log_ret_normalised_by_day_min_20']",0.33559392305919883,0.818562,0.527368,0.555676,,,,0.818503,0.526891,0.554966,0.818691,0.530227,0.555506,0.818562,0.527368,0.555676,2.12,19260817.0,-1.0,0.818348,0.529081,0.555117
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_9', 'log_ret_normalised_by_day_min_20', 'closePriceNorm_slope_5']",0.34347861264379076,0.817647,0.527895,0.535135,,,,0.817642,0.527733,0.534972,0.817642,0.530219,0.534989,0.817647,0.527895,0.535135,1.73,19260817.0,-1.0,0.817585,0.529176,0.534861
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_9', 'log_ret_normalised_by_day_min_20', 'closePriceNorm_slope_5', 'closePriceNorm_slope_3']",0.35134851829556757,0.822745,0.537368,0.552973,,,,0.822754,0.536722,0.552877,0.822828,0.540604,0.552875,0.822745,0.537368,0.552973,2.53,19260817.0,-1.0,0.822799,0.539304,0.552755
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'log_ret_normalised_by_day_slope_5', 'log_ret_slope_10', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_slope_20', 'pos_log_ret_lag_1', 'log_ret_skew_3', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_skew_3', 'pos_closePrice_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_normalised_by_day_slope_10', 'log_ret_slope_5', 'log_ret_skew_5', 'log_ret_slope_3', 'log_ret_slope_20', 'closePriceNorm_slope_20', 'log_ret_normalised_by_day_skew_5', 'log_ret_normalised_by_day_lag_10', 'log_ret_normalised_by_day_skew_20', 'log_ret_skew_20', 'log_ret_lag_8', 'closePriceNorm_slope_10', 'log_ret_normalised_by_day_lag_8', 'log_ret_normalised_by_day_skew_10', 'log_ret_skew_10', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_9', 'log_ret_normalised_by_day_min_20', 'closePriceNorm_slope_5', 'closePriceNorm_slope_3', 'log_ret_lag_10']",0.35918552872036896,0.828366,0.539474,0.541622,,,,0.828333,0.539441,0.541042,0.828419,0.541573,0.541386,0.828366,0.539474,0.541622,1.87,19260817.0,-1.0,0.828208,0.540549,0.541121
