n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,['ret_lag_1'],0.08671875012201878,0.024282,-0.011146,-0.017212,0.006019,0.006314,0.006368,91787591530.07634,98654610001.12762,103156435611.81801,0.66,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1']",0.16856734330027032,0.02665,-0.011892,-0.016373,0.006012,0.006317,0.006365,93834542790.6798,100770051893.62723,104004396426.64204,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7']",0.23443623263499463,0.092661,-0.019529,-0.045423,0.005805,0.006341,0.006455,117464681776.76158,153326446737.61987,240822829355.0313,0.25,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3']",0.2996147916179235,0.131678,-0.024677,-0.056031,0.005679,0.006357,0.006488,109804293797.64037,138020770863.35184,246877784987.09143,0.33,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10']",0.36315879862600936,0.150128,-0.02301,-0.05484,0.005618,0.006351,0.006484,109599105617.5926,125768857271.09306,204914252979.52112,0.19,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8']",0.4259067377318611,0.157893,-0.016744,-0.041605,0.005592,0.006332,0.006444,109678149413.65355,133990248695.61453,178747616601.3689,0.21,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9']",0.487800564790145,0.169319,-0.016152,-0.046707,0.005554,0.00633,0.006459,114491424806.0155,111443138506.85262,181255371439.0567,0.47,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4']",0.549083942034929,0.177191,-0.020792,-0.039589,0.005528,0.006344,0.006437,110679182896.43019,136741174714.68323,210781058834.67804,0.31,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1']",0.6096790151695988,0.183448,-0.012883,-0.049613,0.005507,0.00632,0.006468,111369041259.47112,145486918125.46234,271605306746.66937,0.31,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6']",0.6687985461749155,0.189023,-0.01433,-0.058845,0.005488,0.006324,0.006497,108979759201.07286,148096829650.1647,289911488244.3852,0.25,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5']",0.7269971596420495,0.196669,-0.01337,-0.052278,0.005462,0.006321,0.006477,116603563315.46622,132117938205.92981,258619817373.5074,0.26,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2']",0.7829511111454788,0.193291,-0.012385,-0.062368,0.005473,0.006318,0.006507,108573995461.05222,131884447436.02464,255945698057.02548,0.32,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9']",0.8086728353961461,0.203078,-0.010631,-0.060293,0.00544,0.006313,0.006501,107136692475.86324,212207368277.64923,258275089647.5823,0.31,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1']",0.8328931127305649,0.209263,-0.021767,-0.073737,0.005419,0.006347,0.006542,115893607645.30363,182054792018.3112,290776999855.7426,0.91,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10']",0.8556243184538492,0.207269,-0.018326,-0.075819,0.005426,0.006337,0.006549,111654598094.64264,223999112488.49454,272385716529.69614,0.8,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.205659,-0.009454,-0.061064,0.005431,0.006309,0.006504,104741005775.71777,225771610746.37598,298357323607.6437,0.85,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_6']",0.8999543437558959,0.209214,-0.014758,-0.078326,0.005419,0.006326,0.006556,104953504845.92749,218688838283.60843,360550003580.7023,0.94,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_6', 'closePrice_lag_4']",0.9211247721174614,0.210398,-0.021952,-0.067093,0.005415,0.006348,0.006522,106359135724.25871,209223615085.75568,351585028841.15656,1.06,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_3']",0.9418370438675596,0.209336,-0.013807,-0.065582,0.005419,0.006323,0.006517,105834246627.41757,175229149423.5263,268306996880.8339,0.61,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_3', 'closePrice_lag_8']",0.9622353823064407,0.209941,-0.025395,-0.071774,0.005417,0.006359,0.006536,106445293368.5024,218760918311.04898,380837231556.24854,0.59,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_5']",0.9814385752607502,0.211003,-0.019477,-0.074157,0.005413,0.00634,0.006544,114294139459.21127,261547718231.69077,380738122210.3075,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_5', 'closePrice_lag_7']",1.0,0.209681,-0.01496,-0.080837,0.005417,0.006326,0.006564,107596569137.30617,159443998869.2865,371859225311.51587,0.45,19260817.0,-1.0
50.0,3.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.055191,0.010298,-0.031117,0.005923,0.006247,0.006411,89701638781.28334,98533407432.16145,216290375238.51282,0.13,19260817.0,-1.0
50.0,6.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.171755,-0.017153,-0.069448,0.005546,0.006333,0.006529,104169286900.81728,173482978424.4418,278097240497.56757,0.37,19260817.0,-1.0
50.0,24.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.207314,-0.009014,-0.064237,0.005426,0.006308,0.006513,105566221593.2217,189500742209.6288,303563904348.26764,0.45,19260817.0,-1.0
50.0,48.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.207314,-0.009014,-0.064237,0.005426,0.006308,0.006513,105566221593.2217,189500742209.6288,303563904348.26764,0.45,19260817.0,-1.0
50.0,96.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.207314,-0.009014,-0.064237,0.005426,0.006308,0.006513,105566221593.2217,189500742209.6288,303563904348.26764,0.59,19260817.0,-1.0
50.0,192.0,0.7,0.7,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.207314,-0.009014,-0.064237,0.005426,0.006308,0.006513,105566221593.2217,189500742209.6288,303563904348.26764,0.46,19260817.0,-1.0
50.0,3.0,0.7,0.4,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.051341,0.011408,-0.030505,0.005935,0.006244,0.006409,94205253003.16362,70109256120.00554,205301898339.05377,0.12,19260817.0,-1.0
50.0,3.0,0.7,0.55,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.053233,0.008699,-0.033042,0.005929,0.006252,0.006417,96468131258.55,92724119919.69147,212070405504.54742,0.14,19260817.0,-1.0
50.0,3.0,0.7,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.055304,0.011743,-0.032196,0.005923,0.006243,0.006414,95909368663.96773,79515074342.59065,221455077166.59427,0.18,19260817.0,-1.0
50.0,3.0,0.4,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.055304,0.011743,-0.032196,0.005923,0.006243,0.006414,95909368663.96773,79515074342.59065,221455077166.59427,0.13,19260817.0,-1.0
50.0,3.0,0.55,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.055304,0.011743,-0.032196,0.005923,0.006243,0.006414,95909368663.96773,79515074342.59065,221455077166.59427,0.13,19260817.0,-1.0
50.0,3.0,0.85,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.055304,0.011743,-0.032196,0.005923,0.006243,0.006414,95909368663.96773,79515074342.59065,221455077166.59427,0.12,19260817.0,-1.0
25.0,3.0,0.7,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.035582,0.012048,-0.021985,0.005985,0.006242,0.006383,83729209486.02335,44558945436.59369,186168613303.15314,0.08,19260817.0,-1.0
100.0,3.0,0.7,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.092392,0.004037,-0.051985,0.005806,0.006267,0.006476,99731073998.97423,113271190783.43999,235245882002.52417,0.24,19260817.0,-1.0
200.0,3.0,0.7,0.85,0.1,0.01,"['ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_10', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_4', 'closePriceNorm_lag_1', 'closePriceNorm_lag_6', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePrice_lag_9', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.8779171582797686,0.154448,-0.012463,-0.069867,0.005604,0.006319,0.00653,113897464019.35597,154845320689.38034,258999896221.92142,0.51,19260817.0,-1.0
