n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8']",0.7623695713933138,0.790061,0.52,0.504865,,,,0.790038,0.509421,0.492179,0.790172,0.515664,0.508015,0.790061,0.52,0.504865,0.1,19260817.0,-1.0,0.790053,0.513643,0.507092
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5']",0.7917214593657648,0.784606,0.526316,0.490811,,,,0.784586,0.517515,0.47507,0.784702,0.522745,0.492386,0.784606,0.526316,0.490811,0.11,19260817.0,-1.0,0.784599,0.520471,0.493248
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2']",0.8200827968941234,0.789576,0.524737,0.487027,,,,0.789554,0.518347,0.47434,0.789682,0.521553,0.488104,0.789576,0.524737,0.487027,0.1,19260817.0,-1.0,0.789569,0.519731,0.489213
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9']",0.8480346126491733,0.787636,0.52,0.495676,,,,0.787549,0.513112,0.481358,0.788086,0.516479,0.497856,0.787636,0.52,0.495676,0.1,19260817.0,-1.0,0.787622,0.514826,0.498015
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9', 'ret_lag_4']",0.8759311981278651,0.792,0.516842,0.492432,,,,0.791893,0.508715,0.477438,0.792575,0.512842,0.494214,0.792,0.516842,0.492432,0.11,19260817.0,-1.0,0.791984,0.511253,0.494817
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9', 'ret_lag_4', 'closePrice_lag_1']",0.8910136793199237,0.786182,0.520526,0.495676,,,,0.786149,0.511546,0.478118,0.786346,0.516549,0.498075,0.786182,0.520526,0.495676,0.11,19260817.0,-1.0,0.786173,0.514648,0.498258
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9', 'ret_lag_4', 'closePrice_lag_1', 'closePrice_lag_10']",0.9049265108335233,0.792727,0.525263,0.500541,,,,0.792677,0.515414,0.483046,0.792996,0.521452,0.503741,0.792727,0.525263,0.500541,0.21,19260817.0,-1.0,0.792716,0.519098,0.503132
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9', 'ret_lag_4', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2']",0.9178515232825298,0.791515,0.516316,0.508108,,,,0.791443,0.508656,0.490245,0.791896,0.51241,0.512668,0.791515,0.516316,0.508108,0.12,19260817.0,-1.0,0.791502,0.510885,0.510746
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9', 'ret_lag_4', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_5']",0.9307028450841902,0.790788,0.531053,0.497838,,,,0.790706,0.523231,0.482214,0.79122,0.527921,0.500424,0.790788,0.531053,0.497838,0.11,19260817.0,-1.0,0.790774,0.525512,0.500284
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_3', 'log_ret_lag_6', 'closePriceNorm_lag_4', 'ret_lag_9', 'ret_lag_7', 'log_ret_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_10', 'log_ret_lag_9', 'ret_lag_3', 'closePriceNorm_lag_8', 'log_ret_lag_7', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_5', 'log_ret_lag_8', 'log_ret_lag_5', 'ret_lag_6', 'log_ret_lag_4', 'ret_lag_8', 'ret_lag_5', 'ret_lag_2', 'closePriceNorm_lag_9', 'ret_lag_4', 'closePrice_lag_1', 'closePrice_lag_10', 'closePrice_lag_2', 'closePrice_lag_5', 'closePrice_lag_6']",0.9432370703352576,0.800727,0.524737,0.495135,,,,0.800649,0.517341,0.478089,0.801175,0.521334,0.497415,0.800727,0.524737,0.495135,0.12,19260817.0,-1.0,0.800713,0.519367,0.49768
