n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10']",0.6462985471629211,0.241178,0.000854,-0.053516,0.005308,0.006277,0.00648,103013370509.50406,86863842303.85309,120203154858.44139,0.22,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.24812,0.009855,-0.047796,0.005284,0.006248,0.006463,108638664532.22377,102650316498.08817,142170335509.62445,0.2,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3']",0.7180701130079044,0.246606,-0.011032,-0.039699,0.005289,0.006314,0.006438,97094837912.69717,96081398987.62457,139808254331.06744,0.19,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1']",0.7520247171160381,0.249057,-0.002864,-0.053234,0.005281,0.006288,0.006479,103080934181.78503,96152576671.3923,142666773166.94168,0.28,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9']",0.7849150267047641,0.252689,-0.005907,-0.053228,0.005268,0.006298,0.006479,104557590057.31471,96398386586.03802,174699778146.93347,0.26,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2']",0.8130408505823743,0.251674,-0.013257,-0.057229,0.005272,0.006321,0.006492,106487696478.91235,91677516571.03629,147246183455.83206,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4']",0.8409784893698519,0.251089,-0.013078,-0.046075,0.005274,0.00632,0.006457,103497594164.08301,114326978162.54456,173480570428.97107,0.19,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5']",0.8681730772477252,0.248709,-0.010227,-0.048801,0.005282,0.006312,0.006466,109125334899.8349,108263918140.4191,152968191687.1876,0.28,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6']",0.8918703187506538,0.257029,-0.002891,-0.050511,0.005253,0.006289,0.006471,104025715193.16446,101926920951.1847,184157038836.50882,0.25,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10']",0.9047836864038928,0.258773,-0.007757,-0.044294,0.005247,0.006304,0.006452,101950667861.64236,99412019491.14673,175362243502.77405,0.27,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9']",0.9173032234953827,0.261884,-0.010044,-0.046897,0.005236,0.006311,0.00646,104255369373.65672,152798116529.6952,181422552054.9095,0.26,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2']",0.9291293698833701,0.25787,-0.001678,-0.055709,0.00525,0.006285,0.006487,105314220799.1413,143598123874.40887,189478044954.93433,0.2,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1']",0.9405466277792666,0.257707,-0.009982,-0.042468,0.00525,0.006311,0.006446,104317527039.74922,162434459136.54272,228772815363.51407,0.2,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_7']",0.9510640512135677,0.260254,-0.003841,-0.050894,0.005241,0.006292,0.006472,97942847288.44827,147076991485.4664,193374736735.4664,0.21,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_7', 'closePrice_lag_8']",0.9615207456582039,0.26544,-0.014098,-0.040834,0.005223,0.006324,0.006441,104525766748.6679,119659245786.78894,193035678038.52124,0.21,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_7', 'closePrice_lag_8', 'closePrice_lag_4']",0.9715492715491866,0.256111,-0.01223,-0.055665,0.005256,0.006318,0.006487,101527100796.04427,161554702565.94293,236744870662.0246,0.21,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_7', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_6']",0.9814316152251588,0.264475,-0.000115,-0.048927,0.005226,0.00628,0.006466,103196607243.83647,160947655571.42554,306440270366.5689,0.26,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_7', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_6', 'closePrice_lag_5']",0.990823795479311,0.261781,-0.007795,-0.044136,0.005236,0.006304,0.006451,106639856275.11377,162810744370.71774,217343725142.98215,0.22,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'closePriceNorm_lag_3', 'closePriceNorm_lag_1', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_6', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_7', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_6', 'closePrice_lag_5', 'closePrice_lag_3']",1.0000000000000002,0.26017,-0.02381,-0.049115,0.005242,0.006354,0.006467,105374690993.16644,131573199650.10577,160214079682.30374,0.25,19260817.0,-1.0
50.0,3.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.064258,0.010843,-0.029234,0.005895,0.006245,0.006405,97143394317.85762,69032990410.95709,144596905490.38538,0.06,19260817.0,-1.0
50.0,6.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.193104,0.001742,-0.041573,0.005474,0.006274,0.006443,107903906203.9447,110440362911.37315,139825122475.935,0.14,19260817.0,-1.0
50.0,24.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.250897,0.008128,-0.046251,0.005274,0.006254,0.006458,108667760633.09492,99706869405.41788,133410618941.58994,0.18,19260817.0,-1.0
50.0,48.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.250897,0.008128,-0.046251,0.005274,0.006254,0.006458,108667760633.09492,99706869405.41788,133410618941.58994,0.38,19260817.0,-1.0
50.0,96.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.250897,0.008128,-0.046251,0.005274,0.006254,0.006458,108667760633.09492,99706869405.41788,133410618941.58994,0.54,19260817.0,-1.0
50.0,192.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.250897,0.008128,-0.046251,0.005274,0.006254,0.006458,108667760633.09492,99706869405.41788,133410618941.58994,0.48,19260817.0,-1.0
50.0,3.0,0.7,0.4,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.058923,0.008204,-0.018074,0.005912,0.006254,0.00637,92818320119.93541,66944397382.174255,140141719237.67508,0.1,19260817.0,-1.0
50.0,3.0,0.7,0.55,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.061102,0.008484,-0.022494,0.005905,0.006253,0.006384,95772849160.23196,66831839903.89192,132996092717.29935,0.14,19260817.0,-1.0
50.0,3.0,0.7,0.85,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.062557,0.010187,-0.026529,0.0059,0.006247,0.006397,95900809119.17664,66942393916.98197,135894519523.57533,0.13,19260817.0,-1.0
50.0,3.0,0.4,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.064258,0.010843,-0.029234,0.005895,0.006245,0.006405,97143394317.85762,69032990410.95709,144596905490.38538,0.15,19260817.0,-1.0
50.0,3.0,0.55,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.064258,0.010843,-0.029234,0.005895,0.006245,0.006405,97143394317.85762,69032990410.95709,144596905490.38538,0.16,19260817.0,-1.0
50.0,3.0,0.85,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.064258,0.010843,-0.029234,0.005895,0.006245,0.006405,97143394317.85762,69032990410.95709,144596905490.38538,0.15,19260817.0,-1.0
25.0,3.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.039434,0.013878,-0.017046,0.005973,0.006236,0.006367,87671076547.37613,59847430074.04199,134705558240.56644,0.06,19260817.0,-1.0
100.0,3.0,0.7,0.7,0.1,0.01,"['log_ret_lag_1', 'log_ret_lag_3', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_6', 'ret_lag_5', 'ret_lag_2', 'log_ret_lag_2', 'ret_lag_6', 'ret_lag_4', 'log_ret_lag_4', 'log_ret_lag_5', 'closePriceNorm_lag_8', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7']",0.683340869615461,0.101101,-0.000901,-0.039223,0.005778,0.006282,0.006436,108774493452.39809,97583489514.87865,138167919655.41443,0.25,19260817.0,-1.0
