n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4']",0.49719588866936903,0.758909,0.523684,0.501622,,,,0.758773,0.518326,0.492618,0.759469,0.520718,0.503879,0.758909,0.523684,0.501622,0.59,19260817.0,-1.0,0.758892,0.519086,0.503499
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1']",0.5313677483053711,0.755273,0.525263,0.494595,,,,0.755208,0.518698,0.48613,0.755525,0.522063,0.496232,0.755273,0.525263,0.494595,0.67,19260817.0,-1.0,0.755261,0.52019,0.496402
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7']",0.5655244299049693,0.760485,0.517895,0.484324,,,,0.760405,0.511475,0.47676,0.760814,0.514406,0.485204,0.760485,0.517895,0.484324,0.69,19260817.0,-1.0,0.760472,0.512899,0.486016
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5']",0.5996577801990609,0.764121,0.531579,0.489189,,,,0.764115,0.5237,0.476193,0.764144,0.52847,0.490513,0.764121,0.531579,0.489189,1.95,19260817.0,-1.0,0.764118,0.526017,0.491406
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3']",0.6327343137913338,0.765091,0.53,0.500541,,,,0.765064,0.524035,0.488796,0.765203,0.527133,0.503059,0.765091,0.53,0.500541,0.68,19260817.0,-1.0,0.765083,0.52514,0.502676
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3']",0.6658097391598236,0.770424,0.522632,0.491351,,,,0.770339,0.513253,0.475928,0.770805,0.518715,0.492996,0.770424,0.522632,0.491351,0.59,19260817.0,-1.0,0.77041,0.51662,0.493766
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7']",0.6988046106936715,0.769333,0.533158,0.500541,,,,0.769278,0.525893,0.485689,0.769576,0.530221,0.503433,0.769333,0.533158,0.500541,0.57,19260817.0,-1.0,0.769322,0.527804,0.502934
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5']",0.7311828038012751,0.773212,0.532105,0.503784,,,,0.773163,0.526397,0.493274,0.773435,0.529375,0.506465,0.773212,0.532105,0.503784,0.71,19260817.0,-1.0,0.773202,0.527341,0.505813
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4']",0.7635375322967909,0.776727,0.527895,0.483784,,,,0.776642,0.519886,0.469323,0.777128,0.524552,0.484428,0.776727,0.527895,0.483784,0.55,19260817.0,-1.0,0.776713,0.522303,0.486106
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5']",0.7957666807470184,0.777212,0.531053,0.494054,,,,0.77708,0.524507,0.48284,0.777845,0.528123,0.49584,0.777212,0.531053,0.494054,0.57,19260817.0,-1.0,0.777195,0.525967,0.496127
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4']",0.8273260906166183,0.779152,0.513684,0.491351,,,,0.779133,0.506705,0.477858,0.779234,0.509843,0.492942,0.779152,0.513684,0.491351,0.59,19260817.0,-1.0,0.779145,0.508498,0.493614
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2']",0.8577288080688998,0.770788,0.512105,0.492973,,,,0.770702,0.505168,0.482069,0.771174,0.508205,0.494633,0.770788,0.512105,0.492973,0.62,19260817.0,-1.0,0.770774,0.506939,0.495016
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10']",0.8736088481280528,0.780485,0.514211,0.511892,,,,0.780427,0.506382,0.498584,0.780763,0.510147,0.51605,0.780485,0.514211,0.511892,0.65,19260817.0,-1.0,0.780473,0.50873,0.514189
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1']",0.8891781763975977,0.786061,0.538947,0.486486,,,,0.785961,0.533707,0.473877,0.78657,0.536562,0.487504,0.786061,0.538947,0.486486,0.78,19260817.0,-1.0,0.786045,0.534355,0.488665
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2']",0.90431941388516,0.782909,0.520526,0.490811,,,,0.782841,0.512665,0.474662,0.783244,0.516796,0.492394,0.782909,0.520526,0.490811,0.69,19260817.0,-1.0,0.782896,0.515012,0.493278
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8']",0.9192349929389427,0.78703,0.530526,0.502162,,,,0.786998,0.524855,0.48483,0.787192,0.527741,0.505613,0.78703,0.530526,0.502162,0.72,19260817.0,-1.0,0.787021,0.525782,0.504746
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8', 'closePrice_lag_4']",0.9332664314898905,0.78897,0.531053,0.491892,,,,0.788946,0.525444,0.477563,0.789089,0.5283,0.493578,0.78897,0.531053,0.491892,0.65,19260817.0,-1.0,0.788962,0.526332,0.494223
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5']",0.9472875010144927,0.782061,0.522632,0.477297,,,,0.782034,0.514257,0.460825,0.782186,0.51891,0.476913,0.782061,0.522632,0.477297,0.64,19260817.0,-1.0,0.782053,0.516939,0.479755
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_9']",0.9610047180592749,0.782061,0.514211,0.491892,,,,0.781944,0.510502,0.47832,0.782641,0.51154,0.493551,0.782061,0.514211,0.491892,0.66,19260817.0,-1.0,0.782044,0.510368,0.494162
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_9', 'closePrice_lag_6']",0.9742866558063786,0.789091,0.523684,0.488649,,,,0.788953,0.518761,0.471596,0.78982,0.52084,0.489912,0.789091,0.523684,0.488649,0.59,19260817.0,-1.0,0.789072,0.519268,0.491177
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_9', 'closePrice_lag_6', 'closePrice_lag_3']",0.9872648848191626,0.783515,0.515263,0.495676,,,,0.783413,0.510253,0.482481,0.784026,0.512122,0.497776,0.783515,0.515263,0.495676,0.6,19260817.0,-1.0,0.7835,0.510831,0.497924
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_6', 'closePriceNorm_lag_9', 'log_ret_lag_6', 'ret_lag_6', 'log_ret_lag_2', 'ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'log_ret_lag_7', 'closePriceNorm_lag_5', 'ret_lag_3', 'log_ret_lag_3', 'ret_lag_7', 'ret_lag_5', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_9', 'closePrice_lag_6', 'closePrice_lag_3', 'closePrice_lag_7']",0.9999999999999999,0.786788,0.526842,0.489189,,,,0.786726,0.521069,0.474493,0.787099,0.523889,0.490528,0.786788,0.526842,0.489189,0.6,19260817.0,-1.0,0.786776,0.522068,0.491543
50.0,3.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.588364,0.545263,0.5,,,,0.588215,0.530952,0.481295,0.588476,0.543261,0.503242,0.588364,0.545263,0.5,0.11,19260817.0,-1.0,0.58835,0.53777,0.502675
50.0,6.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.673697,0.533158,0.503784,,,,0.673652,0.521024,0.487441,0.673782,0.529775,0.507358,0.673697,0.533158,0.503784,0.35,19260817.0,-1.0,0.673689,0.526302,0.5063
50.0,24.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.699636,0.535789,0.518378,,,,0.699619,0.526741,0.504337,0.699675,0.532825,0.523622,0.699636,0.535789,0.518378,0.46,19260817.0,-1.0,0.699631,0.529826,0.520753
50.0,48.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.699636,0.535789,0.518378,,,,0.699619,0.526741,0.504337,0.699675,0.532825,0.523622,0.699636,0.535789,0.518378,0.83,19260817.0,-1.0,0.699631,0.529826,0.520753
50.0,96.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.699636,0.535789,0.518378,,,,0.699619,0.526741,0.504337,0.699675,0.532825,0.523622,0.699636,0.535789,0.518378,0.55,19260817.0,-1.0,0.699631,0.529826,0.520753
50.0,192.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.699636,0.535789,0.518378,,,,0.699619,0.526741,0.504337,0.699675,0.532825,0.523622,0.699636,0.535789,0.518378,0.57,19260817.0,-1.0,0.699631,0.529826,0.520753
50.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_8']",0.20929601534422942,0.587515,0.555263,0.505946,,,,0.587393,0.541178,0.489058,0.587605,0.554507,0.509957,0.587515,0.555263,0.505946,0.15,19260817.0,-1.0,0.587503,0.547765,0.508508
