n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3']",0.2346957603224903,0.235559,-0.013289,-0.032788,0.005327,0.006321,0.006416,125944305021.5566,163516459329.2766,140416049294.65842,0.6,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3']",0.24975721666825118,0.237693,-0.007055,-0.041784,0.00532,0.006302,0.006444,128631404919.27837,176396980751.1652,132331544024.22302,0.55,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2']",0.2647461521656915,0.2503,-0.021309,-0.030372,0.005276,0.006346,0.006409,123493128756.01093,162697317390.4869,122311300513.70264,0.61,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3']",0.27912500074343227,0.256167,-0.009577,-0.025848,0.005255,0.00631,0.006395,130637356870.04048,165974696179.44797,138501181996.10184,0.78,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4']",0.2932112832009481,0.269512,-0.019638,-0.031271,0.005208,0.006341,0.006412,126616212464.60698,172062807430.90842,134373889393.35641,0.6,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1']",0.30706716447944865,0.279342,-0.00932,-0.041711,0.005172,0.006309,0.006444,130950964392.60878,173959566783.33817,187207252827.50162,0.59,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5']",0.32047149998332863,0.292667,-0.022257,-0.041438,0.005124,0.006349,0.006443,123897385957.72713,170816411019.5694,200690246189.58694,0.64,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5']",0.33363402708698864,0.300387,-0.013549,-0.049363,0.005096,0.006322,0.006468,134497968492.79495,169975486609.85388,198643565843.1027,0.62,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5']",0.3466202326305155,0.301404,-0.016268,-0.047836,0.005093,0.00633,0.006463,130922610598.90106,163972890174.8767,186795163768.67798,0.61,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5']",0.3595988558757936,0.302271,-0.012391,-0.053899,0.005089,0.006318,0.006482,123953567631.56989,189674624067.66138,174338902607.62527,0.53,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4']",0.37254212261482145,0.304913,-0.010376,-0.038812,0.00508,0.006312,0.006435,120629470003.88791,166458627474.7147,190727927156.11926,0.62,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3']",0.3854712050927634,0.301755,-0.003377,-0.046777,0.005091,0.00629,0.00646,122359186038.39598,166077495243.53,181738793613.19162,0.54,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3']",0.3982609212875596,0.303792,-0.014932,-0.033551,0.005084,0.006326,0.006419,121477330788.39816,172277226290.6351,168473665068.40305,0.65,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5']",0.4110475231673254,0.310822,-0.011277,-0.032134,0.005058,0.006315,0.006414,123485795379.80405,176564250585.82715,210476167376.1877,0.83,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5']",0.42373241979524917,0.318602,-0.017627,-0.043223,0.00503,0.006335,0.006449,124589949438.70868,171641354308.33533,198357408509.11676,1.09,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3']",0.4363061299031604,0.307626,-0.004444,-0.037244,0.00507,0.006293,0.00643,114342204577.36064,159307852166.9725,173432848130.85886,1.17,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5']",0.4488615683262207,0.314575,-0.01321,-0.040875,0.005044,0.006321,0.006441,116588734700.97208,174438359092.32343,187846536276.74924,0.68,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3']",0.4611228898863953,0.318144,-0.003278,-0.027671,0.005031,0.00629,0.0064,122099268463.07191,169146019626.72803,192148058092.74646,0.78,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3', 'closePrice_std_5']",0.4733638033707889,0.32387,-0.003438,-0.046977,0.00501,0.00629,0.00646,117527899493.86136,155233675709.95795,168797809478.9541,0.7,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3', 'closePrice_std_5', 'closePrice_slope_5']",0.4854159158193613,0.320529,-0.009106,-0.026944,0.005022,0.006308,0.006398,113226219576.90112,159793191348.45572,154730873710.69995,0.72,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3', 'closePrice_std_5', 'closePrice_slope_5', 'closePrice_diff_std_3']",0.49731613629673393,0.323739,-0.016347,-0.038345,0.005011,0.006331,0.006434,117752461082.2224,153236803255.3569,197111499025.82196,0.87,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3', 'closePrice_std_5', 'closePrice_slope_5', 'closePrice_diff_std_3', 'log_ret_std_5']",0.5091988619405066,0.32686,-0.009953,-0.041405,0.004999,0.006311,0.006443,117488761948.88985,156914239009.2101,175643659834.49744,0.69,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3', 'closePrice_std_5', 'closePrice_slope_5', 'closePrice_diff_std_3', 'log_ret_std_5', 'closePriceNorm_lag_3']",0.5207435974153581,0.323637,-0.015814,-0.050789,0.005011,0.006329,0.006472,116862191670.13281,164619631122.20123,178031572094.5675,0.68,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'mean_log_ret_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_5', 'log_ret_lag_5', 'log_ret_slope_5', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'log_ret_normalised_by_day_lag_2', 'closePriceNorm_slope_3', 'log_ret_lag_4', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_std_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_skew_5', 'log_ret_max_5', 'log_ret_normalised_by_day_lag_4', 'log_ret_normalised_by_day_std_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_slope_5', 'log_ret_normalised_by_day_max_5', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_slope_3', 'closePrice_std_5', 'closePrice_slope_5', 'closePrice_diff_std_3', 'log_ret_std_5', 'closePriceNorm_lag_3', 'closePrice_diff_std_5']",0.5322182543664029,0.326445,-0.020208,-0.046373,0.005,0.006343,0.006458,114606201607.34679,161010239704.5527,172050520118.5527,0.68,19260817.0,-1.0
