n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1']",0.3515613337123591,0.754118,0.544737,0.542162,,,,0.754023,0.544432,0.541926,0.754398,0.547467,0.541993,0.754118,0.544737,0.542162,0.95,19260817.0,-1.0,0.754038,0.546277,0.541836
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3']",0.3755651054788126,0.754235,0.549474,0.546486,,,,0.754082,0.549431,0.54649,0.754724,0.551644,0.546493,0.754235,0.549474,0.546486,1.05,19260817.0,-1.0,0.754134,0.55059,0.546404
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1']",0.3991911452142873,0.753294,0.562632,0.542703,,,,0.753227,0.562455,0.541973,0.753476,0.565221,0.543707,0.753294,0.562632,0.542703,1.15,19260817.0,-1.0,0.753228,0.564023,0.543281
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3']",0.4227909610358538,0.757882,0.564737,0.546486,,,,0.75781,0.564684,0.545782,0.758093,0.567005,0.547504,0.757882,0.564737,0.546486,0.87,19260817.0,-1.0,0.757813,0.565904,0.547058
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3']",0.44254178987956017,0.765294,0.556316,0.535676,,,,0.765184,0.556412,0.534995,0.765665,0.558063,0.536582,0.765294,0.556316,0.535676,0.84,19260817.0,-1.0,0.765207,0.557104,0.53623
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3']",0.46223369220546306,0.761059,0.555263,0.556757,,,,0.760931,0.555411,0.555061,0.76148,0.55678,0.558736,0.761059,0.555263,0.556757,0.83,19260817.0,-1.0,0.760965,0.555867,0.557642
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3']",0.481646717194799,0.771176,0.56,0.542162,,,,0.771097,0.55998,0.541147,0.771443,0.562153,0.543378,0.771176,0.56,0.542162,1.2,19260817.0,-1.0,0.771102,0.561091,0.542839
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3']",0.501018511007695,0.773176,0.562632,0.539459,,,,0.773135,0.562711,0.539045,0.7733,0.564454,0.540178,0.773176,0.562632,0.539459,1.02,19260817.0,-1.0,0.773124,0.563477,0.5399
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2']",0.5202711800854471,0.775647,0.554211,0.548649,,,,0.775557,0.554406,0.547071,0.775971,0.554896,0.550377,0.775647,0.554211,0.548649,1.09,19260817.0,-1.0,0.775567,0.554084,0.549494
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3']",0.5389507799730732,0.779765,0.560526,0.545405,,,,0.77968,0.5607,0.543509,0.780081,0.561883,0.547295,0.779765,0.560526,0.545405,1.08,19260817.0,-1.0,0.779686,0.561003,0.546326
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3']",0.5575106889582089,0.776353,0.565789,0.546486,,,,0.776272,0.565818,0.545285,0.776643,0.567806,0.547898,0.776353,0.565789,0.546486,0.94,19260817.0,-1.0,0.776277,0.566777,0.547225
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3']",0.5758514543838822,0.778824,0.561579,0.542162,,,,0.778744,0.561759,0.539773,0.779112,0.562881,0.544294,0.778824,0.561579,0.542162,0.65,19260817.0,-1.0,0.778748,0.562012,0.543189
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3']",0.5936200239979489,0.783882,0.566316,0.538378,,,,0.783779,0.566443,0.537795,0.784296,0.567937,0.539231,0.783882,0.566316,0.538378,0.83,19260817.0,-1.0,0.783794,0.567008,0.538895
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3']",0.6109199541413256,0.77,0.553684,0.542162,,,,0.769877,0.553642,0.541735,0.770439,0.555873,0.542907,0.77,0.553684,0.542162,0.72,19260817.0,-1.0,0.769907,0.554808,0.542611
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3']",0.6275998588654308,0.776471,0.555789,0.537297,,,,0.776364,0.555931,0.536342,0.776866,0.557335,0.538414,0.776471,0.555789,0.537297,0.94,19260817.0,-1.0,0.776383,0.556417,0.537951
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1']",0.6441900189674107,0.780471,0.554211,0.558378,,,,0.780371,0.554347,0.557488,0.780853,0.555782,0.559682,0.780471,0.554211,0.558378,0.82,19260817.0,-1.0,0.780385,0.554858,0.559028
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3']",0.660770270751885,0.782,0.56,0.541622,,,,0.781817,0.56017,0.54022,0.782772,0.560518,0.543102,0.782,0.56,0.541622,0.73,19260817.0,-1.0,0.781882,0.559725,0.542412
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3', 'log_ret_max_3']",0.6772868927613082,0.787765,0.551579,0.546486,,,,0.78761,0.551355,0.545896,0.788438,0.554198,0.547406,0.787765,0.551579,0.546486,0.84,19260817.0,-1.0,0.787655,0.553018,0.547012
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3', 'log_ret_max_3', 'log_ret_normalised_by_day_min_3']",0.6937920262912797,0.785882,0.546842,0.557838,,,,0.785833,0.547035,0.557011,0.786057,0.547483,0.559076,0.785882,0.546842,0.557838,0.8,19260817.0,-1.0,0.785823,0.546656,0.558465
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3', 'log_ret_max_3', 'log_ret_normalised_by_day_min_3', 'log_ret_lag_2']",0.709995368489494,0.786941,0.546842,0.542703,,,,0.786785,0.547035,0.542125,0.787619,0.548079,0.543583,0.786941,0.546842,0.542703,1.19,19260817.0,-1.0,0.786831,0.547203,0.54322
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3', 'log_ret_max_3', 'log_ret_normalised_by_day_min_3', 'log_ret_lag_2', 'log_ret_lag_3']",0.7258406258070474,0.794353,0.549474,0.535135,,,,0.794233,0.549605,0.534511,0.794892,0.551064,0.535995,0.794353,0.549474,0.535135,0.92,19260817.0,-1.0,0.794256,0.550135,0.535666
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3', 'log_ret_max_3', 'log_ret_normalised_by_day_min_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_min_3']",0.7415151071228934,0.787294,0.555263,0.543243,,,,0.787231,0.555359,0.542323,0.787536,0.557008,0.544401,0.787294,0.555263,0.543243,0.76,19260817.0,-1.0,0.787226,0.556049,0.54389
50.0,12.0,0.7,0.7,0.1,0.01,"['mean_log_ret_lag_1', 'pos_closePrice_lag_1', 'pos_log_ret_lag_1', 'pos_closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_skew_3', 'log_ret_normalised_by_day_slope_3', 'closePriceNorm_slope_3', 'log_ret_slope_3', 'log_ret_lag_1', 'closePriceNorm_std_3', 'closePriceNorm_lag_1', 'log_ret_skew_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_normalised_by_day_lag_3', 'closePriceNorm_diff_std_3', 'log_ret_normalised_by_day_lag_2', 'log_ret_normalised_by_day_max_3', 'log_ret_diff_std_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_abs_diff_mean_3', 'log_ret_abs_diff_mean_3', 'closePrice_slope_3', 'mean_closePriceNorm_lag_1', 'closePrice_std_3', 'log_ret_max_3', 'log_ret_normalised_by_day_min_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_min_3', 'closePriceNorm_lag_2']",0.7570177401089896,0.784235,0.546842,0.544865,,,,0.784201,0.54694,0.544178,0.784343,0.548567,0.545854,0.784235,0.546842,0.544865,0.72,19260817.0,-1.0,0.784187,0.547612,0.545428
