n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3']",0.3991858560210989,0.270149,-0.031198,-0.049833,0.845727,1.005273,1.014316,1.527501,1.469912,2.704899,1.86,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1']",0.42062541597942715,0.270692,-0.027987,-0.050231,0.845412,1.003707,1.014508,1.674283,1.776027,2.407601,1.71,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3']",0.4419778521910796,0.269396,-0.030955,-0.049616,0.846163,1.005155,1.014211,1.366253,1.36237,2.330336,2.06,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3']",0.4631260198486727,0.279008,-0.023627,-0.064505,0.840579,1.001576,1.021379,1.48717,1.50821,2.780567,2.03,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_diff_std_3']",0.4837088452190258,0.273479,-0.027471,-0.046723,0.843795,1.003455,1.012812,1.691854,1.463955,2.512734,1.75,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_std_3']",0.5041642979353297,0.280672,-0.023396,-0.066395,0.839608,1.001463,1.022285,1.552828,1.486941,3.055173,2.44,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_std_3', 'log_ret_std_3']",0.5244114754040227,0.275687,-0.021337,-0.042285,0.842512,1.000455,1.010663,1.648936,1.452563,2.223002,1.76,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_std_3', 'log_ret_std_3', 'closePriceNorm_lag_3']",0.5444373766964669,0.284151,-0.033786,-0.05064,0.837575,1.006534,1.014706,1.790827,1.495276,2.627787,2.35,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_std_3', 'log_ret_std_3', 'closePriceNorm_lag_3', 'closePrice_slope_3']",0.5642216971617134,0.281189,-0.018785,-0.057692,0.839306,0.999204,1.018105,1.996128,1.496641,3.027823,1.85,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_1', 'pos_log_ret_normalised_by_day_lag_1', 'pos_closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_3', 'log_ret_normalised_by_day_lag_2', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_slope_3', 'log_ret_lag_2', 'log_ret_lag_3', 'log_ret_normalised_by_day_std_3', 'closePriceNorm_slope_3', 'mean_log_ret_lag_1', 'log_ret_diff_std_3', 'log_ret_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'closePriceNorm_std_3', 'log_ret_std_3', 'closePriceNorm_lag_3', 'closePrice_slope_3', 'closePrice_std_3']",0.5838818053880118,0.288358,-0.027039,-0.04949,0.83511,1.003244,1.01415,1.707808,1.464935,2.908234,1.64,19260817.0,-1.0
