n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1']",0.6998067573236112,0.746667,0.526316,0.492432,,,,0.746531,0.521783,0.483785,0.747172,0.523665,0.493917,0.746667,0.526316,0.492432,0.45,19260817.0,-1.0,0.74665,0.522064,0.494255
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1']",0.7496611912765994,0.745697,0.530526,0.492973,,,,0.745605,0.523285,0.485399,0.746033,0.527454,0.494427,0.745697,0.530526,0.492973,0.58,19260817.0,-1.0,0.745683,0.52519,0.494681
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10']",0.7773888782627798,0.749333,0.536316,0.507027,,,,0.749281,0.5302,0.498121,0.749526,0.533694,0.509722,0.749333,0.536316,0.507027,0.42,19260817.0,-1.0,0.749323,0.531377,0.508905
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1']",0.803569606743177,0.760848,0.533158,0.505405,,,,0.760827,0.528436,0.49485,0.760932,0.530669,0.508255,0.760848,0.533158,0.505405,0.54,19260817.0,-1.0,0.760842,0.528805,0.507443
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8']",0.8291630373791681,0.750545,0.527368,0.484324,,,,0.7505,0.521545,0.474541,0.750713,0.524424,0.485176,0.750545,0.527368,0.484324,0.53,19260817.0,-1.0,0.750536,0.522572,0.486244
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.745697,0.540526,0.491892,,,,0.745563,0.537193,0.485359,0.746189,0.538559,0.493206,0.745697,0.540526,0.491892,0.52,19260817.0,-1.0,0.74568,0.536824,0.493478
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6', 'closePrice_lag_4']",0.8793511787300402,0.755636,0.537895,0.496216,,,,0.755631,0.53317,0.488416,0.755652,0.535559,0.497914,0.755636,0.537895,0.496216,0.54,19260817.0,-1.0,0.755633,0.533528,0.497955
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_9']",0.904127328150755,0.757939,0.523684,0.501081,,,,0.757844,0.520989,0.491073,0.758326,0.521619,0.50343,0.757939,0.523684,0.501081,0.64,19260817.0,-1.0,0.757925,0.52036,0.503057
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_7']",0.9283952879863578,0.754061,0.527368,0.481081,,,,0.754018,0.522323,0.469922,0.754221,0.524612,0.481589,0.754061,0.527368,0.481081,0.57,19260817.0,-1.0,0.754051,0.522891,0.483121
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_7', 'closePrice_lag_5']",0.9525939018501811,0.754667,0.535789,0.496757,,,,0.754639,0.531642,0.48759,0.754769,0.53351,0.498629,0.754667,0.535789,0.496757,1.23,19260817.0,-1.0,0.754659,0.531692,0.49864
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_7', 'closePrice_lag_5', 'closePrice_lag_3']",0.976659196609073,0.763152,0.513158,0.508649,,,,0.763052,0.507218,0.49684,0.763571,0.509626,0.512081,0.763152,0.513158,0.508649,0.75,19260817.0,-1.0,0.763137,0.508358,0.510808
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6', 'closePrice_lag_4', 'closePrice_lag_9', 'closePrice_lag_7', 'closePrice_lag_5', 'closePrice_lag_3', 'closePrice_lag_2']",0.9999999999999999,0.749939,0.521579,0.503243,,,,0.749771,0.518018,0.496284,0.750586,0.519128,0.505303,0.749939,0.521579,0.503243,0.83,19260817.0,-1.0,0.749921,0.517796,0.5049
50.0,3.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.60703,0.541053,0.497838,,,,0.606802,0.530786,0.480142,0.607259,0.538439,0.500606,0.60703,0.541053,0.497838,0.18,19260817.0,-1.0,0.607013,0.534689,0.500436
50.0,6.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.712485,0.528947,0.496757,,,,0.712358,0.524689,0.488755,0.712838,0.526449,0.498513,0.712485,0.528947,0.496757,0.54,19260817.0,-1.0,0.71247,0.524814,0.498519
50.0,24.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.748,0.536316,0.501081,,,,0.747908,0.530881,0.489434,0.748344,0.5338,0.503646,0.748,0.536316,0.501081,0.78,19260817.0,-1.0,0.747986,0.53165,0.503209
50.0,48.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.748,0.536316,0.501081,,,,0.747908,0.530881,0.489434,0.748344,0.5338,0.503646,0.748,0.536316,0.501081,1.03,19260817.0,-1.0,0.747986,0.53165,0.503209
50.0,96.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.748,0.536316,0.501081,,,,0.747908,0.530881,0.489434,0.748344,0.5338,0.503646,0.748,0.536316,0.501081,0.97,19260817.0,-1.0,0.747986,0.53165,0.503209
50.0,192.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.748,0.536316,0.501081,,,,0.747908,0.530881,0.489434,0.748344,0.5338,0.503646,0.748,0.536316,0.501081,0.68,19260817.0,-1.0,0.747986,0.53165,0.503209
50.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.604485,0.554737,0.502703,,,,0.604243,0.545214,0.485912,0.604719,0.553211,0.506169,0.604485,0.554737,0.502703,0.32,19260817.0,-1.0,0.604467,0.548535,0.505249
50.0,3.0,0.7,0.55,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.600848,0.544737,0.502703,,,,0.600687,0.532904,0.486324,0.600995,0.542497,0.506112,0.600848,0.544737,0.502703,0.19,19260817.0,-1.0,0.600834,0.537902,0.505218
50.0,3.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.610909,0.549474,0.50973,,,,0.610894,0.537683,0.493278,0.610921,0.547709,0.514277,0.610909,0.549474,0.50973,0.19,19260817.0,-1.0,0.610905,0.542625,0.512269
50.0,3.0,0.4,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.604485,0.554737,0.502703,,,,0.604243,0.545214,0.485912,0.604719,0.553211,0.506169,0.604485,0.554737,0.502703,0.18,19260817.0,-1.0,0.604467,0.548535,0.505249
50.0,3.0,0.55,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.604485,0.554737,0.502703,,,,0.604243,0.545214,0.485912,0.604719,0.553211,0.506169,0.604485,0.554737,0.502703,0.21,19260817.0,-1.0,0.604467,0.548535,0.505249
50.0,3.0,0.85,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.604485,0.554737,0.502703,,,,0.604243,0.545214,0.485912,0.604719,0.553211,0.506169,0.604485,0.554737,0.502703,0.42,19260817.0,-1.0,0.604467,0.548535,0.505249
25.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.575636,0.558947,0.497838,,,,0.574171,0.549514,0.482013,0.576643,0.557755,0.500441,0.575636,0.558947,0.497838,0.26,19260817.0,-1.0,0.575594,0.552754,0.500299
100.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.633818,0.542632,0.501081,,,,0.633793,0.537162,0.483922,0.633847,0.540358,0.504331,0.633818,0.542632,0.501081,0.44,19260817.0,-1.0,0.633812,0.537932,0.50365
200.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.678424,0.525789,0.514054,,,,0.678421,0.521097,0.502036,0.678429,0.523077,0.518163,0.678424,0.525789,0.514054,1.35,19260817.0,-1.0,0.678422,0.521468,0.516245
400.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.731879,0.52,0.490811,,,,0.731877,0.516289,0.481612,0.731882,0.517457,0.492195,0.731879,0.52,0.490811,1.03,19260817.0,-1.0,0.731877,0.516146,0.492686
25.0,3.0,0.7,0.4,0.1,0.0001,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.575636,0.558947,0.497838,,,,0.574171,0.549514,0.482013,0.576643,0.557755,0.500441,0.575636,0.558947,0.497838,0.09,19260817.0,-1.0,0.575594,0.552754,0.500299
25.0,3.0,0.7,0.4,0.1,0.001,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.575636,0.558947,0.497838,,,,0.574171,0.549514,0.482013,0.576643,0.557755,0.500441,0.575636,0.558947,0.497838,0.08,19260817.0,-1.0,0.575594,0.552754,0.500299
25.0,3.0,0.7,0.4,0.1,0.1,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.577212,0.557368,0.501081,,,,0.575373,0.548534,0.485558,0.578518,0.555968,0.504132,0.577212,0.557368,0.501081,0.1,19260817.0,-1.0,0.577164,0.551377,0.503528
25.0,3.0,0.7,0.4,0.1,1.0,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.583394,0.555263,0.507568,,,,0.582072,0.544942,0.4934,0.584415,0.553882,0.511329,0.583394,0.555263,0.507568,0.1,19260817.0,-1.0,0.583353,0.548812,0.509925
25.0,3.0,0.7,0.4,0.1,10.0,"['closePriceNorm_lag_1', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_6', 'closePriceNorm_lag_8', 'closePriceNorm_lag_7', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'closePriceNorm_lag_5', 'closePriceNorm_lag_9', 'log_ret_lag_1', 'ret_lag_1', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_6']",0.8545128356845115,0.576121,0.556316,0.502703,,,,0.575276,0.544138,0.486119,0.576694,0.55533,0.506141,0.576121,0.556316,0.502703,0.11,19260817.0,-1.0,0.576089,0.549321,0.505233
