n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6']",0.563632497283288,0.769818,0.522632,0.495676,,,,0.769683,0.516335,0.484074,0.770427,0.519379,0.497656,0.769818,0.522632,0.495676,0.54,19260817.0,-1.0,0.769801,0.517667,0.497787
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7']",0.5949254270750003,0.764848,0.524211,0.5,,,,0.764772,0.516872,0.486736,0.765175,0.520792,0.502636,0.764848,0.524211,0.5,0.73,19260817.0,-1.0,0.764835,0.518862,0.502264
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8']",0.6260368470556744,0.772364,0.533158,0.497297,,,,0.772346,0.525635,0.485129,0.772439,0.530187,0.499502,0.772364,0.533158,0.497297,0.34,19260817.0,-1.0,0.772357,0.527713,0.499462
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7']",0.6571474747165997,0.769697,0.520526,0.504865,,,,0.769644,0.513455,0.493559,0.769928,0.516984,0.507787,0.769697,0.520526,0.504865,0.24,19260817.0,-1.0,0.769686,0.515285,0.506971
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2']",0.6882460120895326,0.771273,0.523684,0.478919,,,,0.771258,0.517159,0.466305,0.771333,0.520422,0.479108,0.771273,0.523684,0.478919,0.23,19260817.0,-1.0,0.771267,0.518631,0.48108
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3']",0.7191819079009585,0.774667,0.543158,0.499459,,,,0.774604,0.537189,0.488198,0.774956,0.540857,0.501805,0.774667,0.543158,0.499459,0.24,19260817.0,-1.0,0.774655,0.538255,0.501549
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5']",0.7495543623958669,0.776727,0.521053,0.5,,,,0.776695,0.513665,0.489001,0.776873,0.517461,0.50237,0.776727,0.521053,0.5,0.19,19260817.0,-1.0,0.776719,0.515698,0.502067
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5']",0.7795297711883623,0.777333,0.523158,0.5,,,,0.777239,0.516315,0.488667,0.777782,0.519797,0.50241,0.777333,0.523158,0.5,0.2,19260817.0,-1.0,0.777318,0.51799,0.502097
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4']",0.809040445042729,0.787152,0.511053,0.504865,,,,0.787098,0.504228,0.49164,0.787423,0.507141,0.508104,0.787152,0.511053,0.504865,0.22,19260817.0,-1.0,0.78714,0.50593,0.507138
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8']",0.8380302850192084,0.779758,0.517368,0.505946,,,,0.779662,0.514047,0.496267,0.780221,0.514926,0.508691,0.779758,0.517368,0.505946,0.21,19260817.0,-1.0,0.779743,0.513714,0.5079
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4']",0.8664151249198572,0.780121,0.523158,0.484324,,,,0.780093,0.517398,0.470739,0.780251,0.520064,0.485069,0.780121,0.523158,0.484324,0.27,19260817.0,-1.0,0.780113,0.518399,0.486578
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10']",0.8820482417557658,0.785455,0.52,0.486486,,,,0.785309,0.513112,0.473145,0.786203,0.516479,0.487494,0.785455,0.52,0.486486,0.22,19260817.0,-1.0,0.785436,0.514826,0.488725
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1']",0.8974554046349655,0.792242,0.535789,0.480541,,,,0.792091,0.529128,0.46751,0.793068,0.533068,0.480877,0.792242,0.535789,0.480541,0.22,19260817.0,-1.0,0.792223,0.530645,0.48274
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2']",0.9120822008090332,0.787758,0.525263,0.494054,,,,0.787635,0.518941,0.478008,0.788395,0.522118,0.496113,0.787758,0.525263,0.494054,0.21,19260817.0,-1.0,0.78774,0.520281,0.496522
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3']",0.9255678192795527,0.790667,0.519474,0.485405,,,,0.790567,0.516166,0.474838,0.791196,0.517079,0.486339,0.790667,0.519474,0.485405,0.28,19260817.0,-1.0,0.790651,0.515823,0.487401
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3', 'closePrice_lag_8']",0.9384836596373899,0.793455,0.525789,0.501081,,,,0.793351,0.520455,0.488028,0.79402,0.522904,0.503825,0.793455,0.525789,0.501081,0.24,19260817.0,-1.0,0.793438,0.521195,0.50333
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_4']",0.9512862649177387,0.788485,0.523158,0.492432,,,,0.78832,0.518595,0.479519,0.789353,0.520405,0.494131,0.788485,0.523158,0.492432,0.23,19260817.0,-1.0,0.788465,0.5189,0.49465
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5']",0.9637588811600754,0.78097,0.537368,0.491351,,,,0.780858,0.531382,0.474703,0.781517,0.534811,0.493026,0.78097,0.537368,0.491351,0.23,19260817.0,-1.0,0.780953,0.532477,0.493857
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_6']",0.976163322581922,0.788,0.525263,0.488649,,,,0.787899,0.51845,0.472431,0.788525,0.522009,0.489915,0.788,0.525263,0.488649,0.23,19260817.0,-1.0,0.787984,0.520099,0.491116
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_6', 'closePrice_lag_9']",0.9885029418792798,0.790182,0.538421,0.495135,,,,0.790116,0.53365,0.478714,0.790526,0.536095,0.497377,0.790182,0.538421,0.495135,0.24,19260817.0,-1.0,0.790169,0.534032,0.497634
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3', 'closePriceNorm_lag_5', 'log_ret_lag_5', 'ret_lag_4', 'ret_lag_8', 'log_ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_2', 'closePrice_lag_3', 'closePrice_lag_8', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_6', 'closePrice_lag_9', 'closePrice_lag_7']",1.0,0.785333,0.527895,0.500541,,,,0.785205,0.51975,0.485494,0.785991,0.524529,0.503456,0.785333,0.527895,0.500541,0.25,19260817.0,-1.0,0.785316,0.522258,0.502949
50.0,3.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_2', 'closePriceNorm_lag_10', 'closePriceNorm_lag_7', 'log_ret_lag_1', 'closePriceNorm_lag_8', 'log_ret_lag_6', 'ret_lag_1', 'log_ret_lag_2', 'closePriceNorm_lag_6', 'ret_lag_3', 'closePriceNorm_lag_4', 'closePriceNorm_lag_9', 'ret_lag_5', 'ret_lag_6', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_7', 'ret_lag_2', 'log_ret_lag_3']",0.7191819079009585,0.610182,0.538421,0.487568,,,,0.609897,0.523986,0.467598,0.610481,0.535577,0.48861,0.610182,0.538421,0.487568,0.07,19260817.0,-1.0,0.610162,0.530937,0.490293
