n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1']",0.22526004896773694,0.255439,-0.016874,-0.061991,0.854207,0.998267,1.020172,1.555795,1.478346,2.648739,1.33,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4']",0.24164449727013215,0.261922,-0.020086,-0.048318,0.85048,0.999842,1.013583,1.614163,1.54894,2.226367,1.19,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5']",0.25796084174300243,0.263314,-0.010859,-0.055476,0.849678,0.99531,1.017038,1.415525,1.549911,2.214727,1.14,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5']",0.27420083963123115,0.267176,-0.001462,-0.054331,0.847447,0.990673,1.016486,1.566727,1.575956,2.040765,1.31,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5']",0.29027691424222135,0.273029,-0.02302,-0.062779,0.844057,1.001279,1.02055,1.465692,1.499755,1.882589,1.67,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2']",0.304598211649323,0.279264,-0.026508,-0.051729,0.840429,1.002985,1.015231,1.399846,1.638112,2.261931,1.24,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1']",0.31880779639910556,0.281139,-0.036968,-0.057269,0.839336,1.008082,1.017902,1.389636,1.581204,2.178534,1.62,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4']",0.3324730501164634,0.286205,-0.03402,-0.068691,0.836373,1.006648,1.023385,1.443736,1.610496,2.501439,1.34,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5']",0.3457772688382565,0.281741,-0.015147,-0.044377,0.838984,0.997419,1.011677,1.475314,1.632064,2.379258,1.33,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3']",0.35884593535620507,0.290515,-0.024761,-0.059024,0.833844,1.00213,1.018746,1.476293,1.548798,2.388588,1.42,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5']",0.3718215002262737,0.294628,-0.019011,-0.066188,0.831423,0.999315,1.022186,1.461834,1.569657,3.227423,1.39,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3']",0.3847589885382366,0.291882,-0.004946,-0.055015,0.83304,0.992395,1.016816,1.471422,1.48843,2.40731,1.61,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1']",0.3976637772656274,0.29771,-0.014228,-0.059735,0.829605,0.996967,1.019088,1.435337,1.651152,2.087229,0.9,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3']",0.4101897200764622,0.302118,-0.011289,-0.064673,0.826997,0.995522,1.021459,1.635375,1.625739,3.066723,1.45,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3']",0.4226521336465638,0.302406,-0.023005,-0.055122,0.826826,1.001271,1.016868,1.692633,1.682373,3.199853,1.32,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5']",0.4347437660515637,0.30249,0.000578,-0.048094,0.826777,0.989663,1.013475,1.714537,1.573348,2.67776,0.82,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2']",0.44682424987398855,0.308045,0.00487,-0.067943,0.823478,0.987536,1.023027,1.573922,1.656303,2.863714,0.94,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3']",0.45874206118516464,0.308251,-0.016939,-0.048096,0.823355,0.998299,1.013476,1.903524,1.691332,2.735211,1.85,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3', 'log_ret_normalised_by_day_abs_diff_mean_5']",0.4704852563754538,0.310112,-0.023688,-0.056284,0.822247,1.001606,1.017428,1.618557,1.554435,3.039953,0.78,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3', 'log_ret_normalised_by_day_abs_diff_mean_5', 'closePrice_slope_3']",0.4820914156567365,0.31116,-0.027408,-0.068542,0.821622,1.003424,1.023314,1.694398,1.827156,2.479742,1.65,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3', 'log_ret_normalised_by_day_abs_diff_mean_5', 'closePrice_slope_3', 'log_ret_normalised_by_day_diff_std_3']",0.4936522871624528,0.315274,-0.023917,-0.054056,0.819165,1.001718,1.016354,1.61957,1.491281,2.681939,1.8,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3', 'log_ret_normalised_by_day_abs_diff_mean_5', 'closePrice_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3']",0.5051190116165103,0.311941,-0.00702,-0.052903,0.821156,0.993418,1.015798,1.57479,1.53855,2.190785,2.44,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3', 'log_ret_normalised_by_day_abs_diff_mean_5', 'closePrice_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_std_5']",0.5164847507039244,0.318733,-0.006366,-0.057396,0.817093,0.993096,1.017962,1.541114,1.565415,2.673472,3.32,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['pos_closePrice_lag_1', 'log_ret_lag_1', 'log_ret_normalised_by_day_lag_1', 'log_ret_normalised_by_day_std_5', 'pos_log_ret_normalised_by_day_lag_1', 'pos_log_ret_lag_1', 'log_ret_normalised_by_day_lag_5', 'closePriceNorm_std_5', 'log_ret_normalised_by_day_lag_3', 'log_ret_lag_3', 'closePriceNorm_lag_1', 'log_ret_normalised_by_day_lag_4', 'log_ret_lag_5', 'log_ret_slope_5', 'log_ret_normalised_by_day_slope_5', 'log_ret_normalised_by_day_lag_2', 'pos_closePriceNorm_lag_1', 'log_ret_lag_4', 'closePrice_std_5', 'log_ret_normalised_by_day_std_3', 'log_ret_max_5', 'log_ret_normalised_by_day_slope_3', 'mean_log_ret_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_slope_3', 'log_ret_normalised_by_day_max_5', 'log_ret_lag_2', 'log_ret_normalised_by_day_abs_diff_mean_3', 'log_ret_normalised_by_day_abs_diff_mean_5', 'closePrice_slope_3', 'log_ret_normalised_by_day_diff_std_3', 'log_ret_std_3', 'log_ret_std_5', 'log_ret_abs_diff_mean_5']",0.5276792129487878,0.31802,-0.021234,-0.057646,0.817521,1.000405,1.018083,1.565988,1.503241,3.060661,2.51,19260817.0,-1.0
