n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10']",0.8069803627367165,0.75697,0.536842,0.501622,,,,0.756938,0.529949,0.492166,0.757091,0.534145,0.503944,0.75697,0.536842,0.501622,0.83,19260817.0,-1.0,0.756962,0.531608,0.503544
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1']",0.829886607323787,0.755758,0.515789,0.498919,,,,0.755731,0.510172,0.483329,0.755858,0.512462,0.50166,0.755758,0.515789,0.498919,0.63,19260817.0,-1.0,0.75575,0.511108,0.501365
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4']",0.852011994233362,0.754182,0.519474,0.487027,,,,0.754018,0.515618,0.475227,0.754833,0.516864,0.488109,0.754182,0.519474,0.487027,0.67,19260817.0,-1.0,0.754163,0.51555,0.489137
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2']",0.8739182692253042,0.758182,0.537895,0.501622,,,,0.758106,0.532534,0.49074,0.758486,0.535451,0.504141,0.758182,0.537895,0.501622,0.83,19260817.0,-1.0,0.758169,0.533255,0.503681
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2', 'closePrice_lag_5']",0.8957272256939065,0.762667,0.524737,0.492973,,,,0.762659,0.518822,0.480876,0.762695,0.521666,0.494695,0.762667,0.524737,0.492973,0.52,19260817.0,-1.0,0.762663,0.519913,0.495122
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2', 'closePrice_lag_5', 'closePrice_lag_6']",0.9174607258073303,0.76897,0.531053,0.494054,,,,0.768958,0.524867,0.481807,0.769017,0.528188,0.495903,0.76897,0.531053,0.494054,0.57,19260817.0,-1.0,0.768965,0.526104,0.496218
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2', 'closePrice_lag_5', 'closePrice_lag_6', 'closePrice_lag_8']",0.9385675600524093,0.760727,0.53,0.495135,,,,0.760693,0.523317,0.485401,0.760865,0.526997,0.496918,0.760727,0.53,0.495135,0.61,19260817.0,-1.0,0.760719,0.524867,0.497072
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2', 'closePrice_lag_5', 'closePrice_lag_6', 'closePrice_lag_8', 'closePrice_lag_9']",0.9593453157413704,0.760727,0.524211,0.500541,,,,0.760647,0.515933,0.487382,0.761057,0.520603,0.503231,0.760727,0.524211,0.500541,1.16,19260817.0,-1.0,0.760714,0.518544,0.502797
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2', 'closePrice_lag_5', 'closePrice_lag_6', 'closePrice_lag_8', 'closePrice_lag_9', 'closePrice_lag_3']",0.9798142411130601,0.766182,0.531053,0.495135,,,,0.766173,0.523231,0.478919,0.766214,0.527921,0.497365,0.766182,0.531053,0.495135,0.9,19260817.0,-1.0,0.766178,0.525512,0.497619
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5', 'closePriceNorm_lag_2', 'closePriceNorm_lag_4', 'log_ret_lag_1', 'ret_lag_1', 'log_ret_lag_2', 'ret_lag_2', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_4', 'closePrice_lag_2', 'closePrice_lag_5', 'closePrice_lag_6', 'closePrice_lag_8', 'closePrice_lag_9', 'closePrice_lag_3', 'closePrice_lag_7']",0.9999999999999999,0.760727,0.528947,0.495135,,,,0.760669,0.523972,0.485087,0.760965,0.526262,0.496943,0.760727,0.528947,0.495135,0.97,19260817.0,-1.0,0.760716,0.524495,0.497102
50.0,3.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.598061,0.542105,0.492973,,,,0.597933,0.527876,0.473893,0.59817,0.539705,0.494985,0.598061,0.542105,0.492973,0.18,19260817.0,-1.0,0.598048,0.534651,0.495654
50.0,6.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.697333,0.532632,0.486486,,,,0.697254,0.523948,0.473145,0.697526,0.529488,0.487494,0.697333,0.532632,0.486486,0.42,19260817.0,-1.0,0.697322,0.526798,0.488725
50.0,24.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.733576,0.528947,0.494054,,,,0.733427,0.523648,0.482157,0.734074,0.526184,0.495882,0.733576,0.528947,0.494054,0.59,19260817.0,-1.0,0.733559,0.524359,0.496188
50.0,48.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.733576,0.528947,0.494054,,,,0.733427,0.523648,0.482157,0.734074,0.526184,0.495882,0.733576,0.528947,0.494054,0.63,19260817.0,-1.0,0.733559,0.524359,0.496188
50.0,96.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.733576,0.528947,0.494054,,,,0.733427,0.523648,0.482157,0.734074,0.526184,0.495882,0.733576,0.528947,0.494054,0.95,19260817.0,-1.0,0.733559,0.524359,0.496188
50.0,192.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.733576,0.528947,0.494054,,,,0.733427,0.523648,0.482157,0.734074,0.526184,0.495882,0.733576,0.528947,0.494054,0.66,19260817.0,-1.0,0.733559,0.524359,0.496188
50.0,3.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.590424,0.551579,0.498378,,,,0.590089,0.535623,0.479055,0.590697,0.550659,0.501387,0.590424,0.551579,0.498378,0.17,19260817.0,-1.0,0.590403,0.543642,0.501091
50.0,3.0,0.7,0.55,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.596727,0.543158,0.492432,,,,0.596326,0.524897,0.470166,0.597086,0.541243,0.494435,0.596727,0.543158,0.492432,0.16,19260817.0,-1.0,0.596704,0.53475,0.495318
50.0,3.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.59903,0.552105,0.487568,,,,0.598992,0.537196,0.464214,0.59906,0.551078,0.488525,0.59903,0.552105,0.487568,0.14,19260817.0,-1.0,0.599023,0.54442,0.490506
50.0,3.0,0.4,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.59903,0.552105,0.487568,,,,0.598992,0.537196,0.464214,0.59906,0.551078,0.488525,0.59903,0.552105,0.487568,0.15,19260817.0,-1.0,0.599023,0.54442,0.490506
50.0,3.0,0.55,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.59903,0.552105,0.487568,,,,0.598992,0.537196,0.464214,0.59906,0.551078,0.488525,0.59903,0.552105,0.487568,0.13,19260817.0,-1.0,0.599023,0.54442,0.490506
50.0,3.0,0.85,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.59903,0.552105,0.487568,,,,0.598992,0.537196,0.464214,0.59906,0.551078,0.488525,0.59903,0.552105,0.487568,0.17,19260817.0,-1.0,0.599023,0.54442,0.490506
25.0,3.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.577697,0.554211,0.491351,,,,0.576746,0.538253,0.470006,0.578361,0.553683,0.493113,0.577697,0.554211,0.491351,0.08,19260817.0,-1.0,0.577663,0.546256,0.494176
100.0,3.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.630545,0.553684,0.488108,,,,0.630534,0.539281,0.468044,0.630557,0.552781,0.489248,0.630545,0.553684,0.488108,0.29,19260817.0,-1.0,0.630541,0.546115,0.490841
200.0,3.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.662424,0.543684,0.487027,,,,0.662343,0.533702,0.472268,0.662566,0.541286,0.488081,0.662424,0.543684,0.487027,0.24,19260817.0,-1.0,0.662413,0.537394,0.48938
400.0,3.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.709091,0.525789,0.495135,,,,0.709032,0.518922,0.481088,0.709245,0.522549,0.497227,0.709091,0.525789,0.495135,0.38,19260817.0,-1.0,0.709081,0.520603,0.497452
25.0,3.0,0.7,0.85,0.1,0.0001,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.577697,0.554211,0.491351,,,,0.576746,0.538253,0.470006,0.578361,0.553683,0.493113,0.577697,0.554211,0.491351,0.04,19260817.0,-1.0,0.577663,0.546256,0.494176
25.0,3.0,0.7,0.85,0.1,0.001,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.577697,0.554211,0.491351,,,,0.576746,0.538253,0.470006,0.578361,0.553683,0.493113,0.577697,0.554211,0.491351,0.03,19260817.0,-1.0,0.577663,0.546256,0.494176
25.0,3.0,0.7,0.85,0.1,0.1,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.579152,0.558947,0.494595,,,,0.57774,0.544714,0.474555,0.580175,0.558709,0.496946,0.579152,0.558947,0.494595,0.04,19260817.0,-1.0,0.57911,0.551388,0.497344
25.0,3.0,0.7,0.85,0.1,1.0,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.576,0.544211,0.490811,,,,0.573425,0.529866,0.470505,0.577814,0.542079,0.492454,0.576,0.544211,0.490811,0.04,19260817.0,-1.0,0.575944,0.536715,0.493567
25.0,3.0,0.7,0.85,0.1,10.0,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.579394,0.545263,0.496216,,,,0.57887,0.524519,0.470437,0.579821,0.544054,0.499252,0.579394,0.545263,0.496216,0.04,19260817.0,-1.0,0.57942,0.536313,0.499323
25.0,3.0,0.7,0.85,1e-08,0.1,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.500364,0.478421,0.507027,,,,0.333737,0.309637,0.34117,0.250364,0.228887,0.257076,0.500364,0.478421,0.507027,0.04,19260817.0,-1.0,0.5,0.5,0.5
25.0,3.0,0.7,0.85,1e-06,0.1,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.500364,0.478421,0.507027,,,,0.333737,0.309637,0.34117,0.250364,0.228887,0.257076,0.500364,0.478421,0.507027,0.03,19260817.0,-1.0,0.5,0.5,0.5
25.0,3.0,0.7,0.85,0.0001,0.1,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.512242,0.481579,0.508108,,,,0.367014,0.325503,0.412274,0.643924,0.550481,0.506989,0.512242,0.481579,0.508108,0.05,19260817.0,-1.0,0.511894,0.502572,0.502449
25.0,3.0,0.7,0.85,0.01,0.1,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_5']",0.4856070373339734,0.546424,0.546316,0.492432,,,,0.53847,0.543067,0.480928,0.549749,0.544494,0.494068,0.546424,0.546316,0.492432,0.04,19260817.0,-1.0,0.546329,0.542647,0.494528
25.0,3.0,0.7,0.85,0.1,0.1,['closePriceNorm_lag_10'],0.06471791381186079,0.547879,0.532105,0.488108,,,,0.53369,0.522022,0.473961,0.554355,0.528781,0.489306,0.547879,0.532105,0.488108,0.03,19260817.0,-1.0,0.547752,0.525839,0.490416
