n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train accu,Val accu,Test accu,Train balanced_accu,Val balanced_accu,Test balanced_accu,Train f1,Val f1,Test f1,Train precision,Val precision,Test precision,Train recall,Val recall,Test recall,Time,random_state,n_jobs,Train balanced_accuracy,Val balanced_accuracy,Test balanced_accuracy
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10']",0.8601168522864857,0.773576,0.53,0.494054,,,,0.773474,0.523317,0.483338,0.774045,0.526997,0.495808,0.773576,0.53,0.494054,0.64,19260817.0,-1.0,0.77356,0.524867,0.496082
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1']",0.8778458010362213,0.781576,0.522105,0.483243,,,,0.781519,0.514067,0.46867,0.781851,0.518423,0.483813,0.781576,0.522105,0.483243,0.62,19260817.0,-1.0,0.781564,0.516526,0.485573
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9']",0.8943493901384988,0.788,0.524211,0.502162,,,,0.787888,0.515794,0.49037,0.788586,0.520576,0.504865,0.788,0.524211,0.502162,0.71,19260817.0,-1.0,0.787983,0.518498,0.504305
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8']",0.9106113441782091,0.781697,0.526316,0.483243,,,,0.781646,0.520708,0.470188,0.781943,0.523382,0.483884,0.781697,0.526316,0.483243,0.75,19260817.0,-1.0,0.781686,0.521609,0.485451
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8', 'closePrice_lag_2']",0.9268004934930486,0.778545,0.535789,0.485405,,,,0.778502,0.52863,0.475484,0.77875,0.533006,0.486347,0.778545,0.535789,0.485405,0.71,19260817.0,-1.0,0.778535,0.530463,0.48734
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8', 'closePrice_lag_2', 'closePrice_lag_4']",0.9421842315486286,0.780485,0.517368,0.489189,,,,0.780454,0.508618,0.473092,0.78063,0.513245,0.490535,0.780485,0.517368,0.489189,0.9,19260817.0,-1.0,0.780476,0.511575,0.491649
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8', 'closePrice_lag_2', 'closePrice_lag_4', 'closePrice_lag_3']",0.9573782435258852,0.778788,0.516842,0.484865,,,,0.778711,0.513107,0.473533,0.779156,0.514219,0.485734,0.778788,0.516842,0.484865,0.5,19260817.0,-1.0,0.778774,0.512982,0.486929
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8', 'closePrice_lag_2', 'closePrice_lag_4', 'closePrice_lag_3', 'closePrice_lag_6']",0.971702444217734,0.775758,0.524737,0.48,,,,0.775597,0.519824,0.467413,0.776521,0.521929,0.480308,0.775758,0.524737,0.48,0.52,19260817.0,-1.0,0.775738,0.520323,0.482162
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8', 'closePrice_lag_2', 'closePrice_lag_4', 'closePrice_lag_3', 'closePrice_lag_6', 'closePrice_lag_5']",0.9859456837350459,0.782303,0.534737,0.49027,,,,0.782261,0.530082,0.478545,0.782507,0.532313,0.491689,0.782303,0.534737,0.49027,0.59,19260817.0,-1.0,0.782293,0.53041,0.492381
50.0,12.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'ret_lag_3', 'ret_lag_1', 'log_ret_lag_1', 'closePriceNorm_lag_4', 'log_ret_lag_6', 'log_ret_lag_5', 'log_ret_lag_2', 'ret_lag_5', 'ret_lag_6', 'ret_lag_2', 'log_ret_lag_3', 'log_ret_lag_4', 'ret_lag_4', 'closePrice_lag_10', 'closePrice_lag_1', 'closePrice_lag_9', 'closePrice_lag_8', 'closePrice_lag_2', 'closePrice_lag_4', 'closePrice_lag_3', 'closePrice_lag_6', 'closePrice_lag_5', 'closePrice_lag_7']",0.9999999999999999,0.777091,0.519474,0.487027,,,,0.777051,0.513727,0.473976,0.777273,0.516243,0.488101,0.777091,0.519474,0.487027,0.71,19260817.0,-1.0,0.777081,0.514731,0.489243
50.0,3.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.6,0.538421,0.502162,,,,0.599993,0.520899,0.482195,0.600004,0.535688,0.505961,0.6,0.538421,0.502162,0.14,19260817.0,-1.0,0.599997,0.530209,0.504928
50.0,6.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.687758,0.527368,0.5,,,,0.687623,0.519418,0.485035,0.68806,0.524005,0.50283,0.687758,0.527368,0.5,0.45,19260817.0,-1.0,0.687743,0.521798,0.502401
50.0,24.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.729212,0.528421,0.502703,,,,0.729126,0.520887,0.488866,0.729485,0.525188,0.505757,0.729212,0.528421,0.502703,0.86,19260817.0,-1.0,0.729199,0.52299,0.505021
50.0,48.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.729212,0.528421,0.502703,,,,0.729126,0.520887,0.488866,0.729485,0.525188,0.505757,0.729212,0.528421,0.502703,0.88,19260817.0,-1.0,0.729199,0.52299,0.505021
50.0,96.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.729212,0.528421,0.502703,,,,0.729126,0.520887,0.488866,0.729485,0.525188,0.505757,0.729212,0.528421,0.502703,0.81,19260817.0,-1.0,0.729199,0.52299,0.505021
50.0,192.0,0.7,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.729212,0.528421,0.502703,,,,0.729126,0.520887,0.488866,0.729485,0.525188,0.505757,0.729212,0.528421,0.502703,0.53,19260817.0,-1.0,0.729199,0.52299,0.505021
50.0,12.0,0.7,0.4,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.716364,0.533158,0.503243,,,,0.716285,0.522637,0.488569,0.716586,0.529881,0.506491,0.716364,0.533158,0.503243,0.49,19260817.0,-1.0,0.716352,0.526757,0.50563
50.0,12.0,0.7,0.55,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.712848,0.54,0.492432,,,,0.712763,0.532262,0.478405,0.713083,0.5374,0.494177,0.712848,0.54,0.492432,0.43,19260817.0,-1.0,0.712836,0.534454,0.494741
50.0,12.0,0.7,0.85,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.726667,0.522105,0.486486,,,,0.726395,0.514603,0.47239,0.727538,0.518541,0.487482,0.726667,0.522105,0.486486,0.41,19260817.0,-1.0,0.726644,0.516708,0.488786
50.0,12.0,0.4,0.7,0.1,0.01,"['closePriceNorm_lag_10', 'closePriceNorm_lag_1', 'closePriceNorm_lag_3', 'closePriceNorm_lag_8', 'closePriceNorm_lag_6', 'closePriceNorm_lag_7', 'closePriceNorm_lag_9', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.3891427119384603,0.727152,0.54,0.491892,,,,0.727105,0.531315,0.473877,0.727294,0.537347,0.493686,0.727152,0.54,0.491892,0.46,19260817.0,-1.0,0.727142,0.534135,0.494497
