n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5']",0.6068404157243189,0.241354,-0.008049,-0.025433,0.005308,0.006305,0.006393,83558967885.06367,95306271501.9028,87014965461.69841,0.6,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4']",0.6401455269424282,0.237777,-0.01638,-0.036821,0.00532,0.006331,0.006429,83926734380.21483,85029075763.14809,83277177423.08154,0.43,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10']",0.6724759284774002,0.259452,-0.013267,-0.038469,0.005244,0.006321,0.006434,98732563821.49178,82316560730.07544,114559363599.58908,0.56,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3']",0.703397990215785,0.262874,-0.007416,-0.042441,0.005232,0.006303,0.006446,92336754323.74501,94567527616.77505,193655933685.6437,0.64,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7']",0.7331044104050907,0.263324,-0.005846,-0.037733,0.00523,0.006298,0.006432,93583061950.3197,80054326456.59558,145600450446.76962,0.6,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1']",0.7624954656202679,0.270428,-0.00999,-0.056765,0.005205,0.006311,0.00649,99253065234.51706,93214145463.98466,162672603192.45853,0.5,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8']",0.791189727182782,0.271563,-0.003062,-0.044718,0.005201,0.006289,0.006453,93981791484.78882,87899322870.48132,181382580690.6035,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9']",0.8174511482721721,0.276125,0.000626,-0.041469,0.005185,0.006278,0.006443,96735869293.41907,103955887944.11606,155243547877.54343,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6']",0.8409439187586896,0.274648,-0.004593,-0.051759,0.00519,0.006294,0.006475,101211716249.00035,103391900285.06987,167549823803.2875,0.44,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2']",0.8636619187605087,0.272897,-0.007007,-0.041234,0.005196,0.006301,0.006442,98691279622.21509,85851712508.99214,155220131972.9029,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5']",0.8853246220323892,0.270323,-0.003939,-0.052475,0.005205,0.006292,0.006477,99821540409.5604,101703557493.6052,179215797331.16287,0.48,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4']",0.906838892231022,0.274663,-0.000571,-0.046604,0.00519,0.006281,0.006459,97398093691.79878,89850454159.12477,192047463110.34607,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10']",0.9181762387693705,0.275628,-0.008855,-0.045036,0.005187,0.006307,0.006454,100457708664.34337,120370382313.8446,172369698897.508,0.46,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9']",0.9291587325757814,0.276688,-0.005208,-0.046481,0.005183,0.006296,0.006459,106271639733.99373,116219410929.13712,196838923829.09082,0.49,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2']",0.9387767895600603,0.280484,0.000745,-0.045419,0.005169,0.006277,0.006455,98720676559.95091,103345036898.3571,163872343809.51758,0.44,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1']",0.9481306074981226,0.285301,-0.005406,-0.043499,0.005152,0.006296,0.006449,100371916664.30624,106517930736.04683,172395889899.97922,0.44,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_8']",0.957308911047327,0.280476,-0.025035,-0.053404,0.005169,0.006358,0.00648,94744794477.46884,143933605972.4927,233759530617.02502,0.53,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_3']",0.9663295403986534,0.279264,-0.013165,-0.052313,0.005173,0.006321,0.006477,101002320324.85245,193865068202.13232,264170283957.83646,0.76,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_3', 'closePrice_lag_7']",0.9750803345190189,0.281923,-0.014244,-0.039822,0.005164,0.006324,0.006438,94051547066.04602,121984346654.80174,191174849859.07034,0.69,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_3', 'closePrice_lag_7', 'closePrice_lag_4']",0.9837886030865876,0.282019,-0.000356,-0.048705,0.005164,0.006281,0.006466,101096885702.52551,144801733898.4975,212069039554.04007,0.74,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_3', 'closePrice_lag_7', 'closePrice_lag_4', 'closePrice_lag_5']",0.9922887147378262,0.278417,-0.013473,-0.045826,0.005177,0.006322,0.006457,101327779580.1511,150590381261.83447,226306896769.31155,1.7,19260817.0,-1.0
50.0,12.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2', 'closePrice_lag_1', 'closePrice_lag_8', 'closePrice_lag_3', 'closePrice_lag_7', 'closePrice_lag_4', 'closePrice_lag_5', 'closePrice_lag_6']",0.9999999999999999,0.279729,-0.00811,-0.046809,0.005172,0.006305,0.00646,97647791024.34053,123948646518.4077,239216087643.16583,0.71,19260817.0,-1.0
50.0,3.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2']",0.9387767895600603,0.07124,0.014243,-0.019595,0.005873,0.006235,0.006375,91294982055.8229,63533527607.67905,145566864466.17642,0.15,19260817.0,-1.0
50.0,6.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2']",0.9387767895600603,0.226767,-0.006636,-0.040576,0.005359,0.0063,0.00644,100811309761.7883,101209854981.8427,167537391184.65024,0.56,19260817.0,-1.0
50.0,24.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2']",0.9387767895600603,0.277662,-0.007598,-0.047254,0.005179,0.006303,0.006461,105314575195.13873,93884487642.50748,175672198069.06284,0.5,19260817.0,-1.0
50.0,48.0,0.7,0.7,0.1,0.01,"['ret_lag_7', 'log_ret_lag_1', 'log_ret_lag_3', 'log_ret_lag_7', 'log_ret_lag_8', 'ret_lag_8', 'ret_lag_3', 'ret_lag_1', 'ret_lag_2', 'ret_lag_5', 'log_ret_lag_2', 'ret_lag_6', 'log_ret_lag_6', 'log_ret_lag_4', 'log_ret_lag_5', 'ret_lag_4', 'closePriceNorm_lag_10', 'closePriceNorm_lag_3', 'closePriceNorm_lag_7', 'closePriceNorm_lag_1', 'closePriceNorm_lag_8', 'closePriceNorm_lag_9', 'closePriceNorm_lag_6', 'closePriceNorm_lag_2', 'closePriceNorm_lag_5', 'closePriceNorm_lag_4', 'closePrice_lag_10', 'closePrice_lag_9', 'closePrice_lag_2']",0.9387767895600603,0.277662,-0.007598,-0.047254,0.005179,0.006303,0.006461,105314575195.13873,93884487642.50748,175672198069.06284,0.69,19260817.0,-1.0
